municipality_code,name,prefecture,kana,population,scraper_type,scraper_base_url,tenant_id,press_rss_url,opendata_url,tier,is_active,notes,homepage_url,homepage_source,rss_status,rss_last_updated,rss_item_count,rss_error,rss_checked_at
20450,山形村,長野県,ヤマガタムラ,,unknown,,,https://www.vill.yamagata.nagano.jp/news/news/rss.xml,,3,false,,https://www.vill.yamagata.nagano.jp/,guess,確認済,2026-05-26T01:26:15,100,,2026-05-27T23:31:28
20451,朝日村,長野県,アサヒムラ,,unknown,,,https://www.vill.asahi.nagano.jp/cgi-bin/feed.php?siteNew=1,,3,false,,https://www.vill.asahi.nagano.jp/,guess,確認済,2026-05-27T09:00:00,20,,2026-05-27T23:31:28
20452,筑北村,長野県,チクホクムラ,,unknown,,,https://www.vill.chikuhoku.lg.jp/news-top/rss.xml,,3,false,,https://www.vill.chikuhoku.lg.jp/,guess,確認済,2026-05-25T03:00:00,20,,2026-05-27T23:31:28
20481,池田町,長野県,イケダマチ,,unknown,,,,,3,false,,http://www.ikeda.com/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:31:29
20482,松川村,長野県,マツカワムラ,,unknown,,,,,3,false,,https://matukawa.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:31:29
20485,白馬村,長野県,ハクバムラ,,unknown,,,,,3,false,,https://www.vill.hakuba.nagano.jp/,guess,失敗,,,RSSフィードを発見できず(28候補試行),2026-05-27T23:31:29
20486,小谷村,長野県,オタリムラ,,unknown,,,,,3,false,,https://www.vill.otari.nagano.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:31:30
20521,坂城町,長野県,サカキマチ,,unknown,,,https://www.town.sakaki.nagano.jp/rss/10/list3.xml,,3,false,,https://www.town.sakaki.nagano.jp/,guess,確認済,2026-05-24T15:00:00,17,,2026-05-27T23:31:31
20541,小布施町,長野県,オブセマチ,,unknown,,,https://www.town.obuse.nagano.jp/news_list/information/rss.xml,,3,false,,https://www.town.obuse.nagano.jp/,guess,確認済,2026-05-27T03:07:37,20,,2026-05-27T23:31:33
20543,高山村,長野県,タカヤマムラ,,unknown,,,https://www.vill.takayama.nagano.jp/urgency/rss.xml,,3,false,,https://www.vill.takayama.nagano.jp/,guess,確認済,2026-05-18T08:30:00,3,,2026-05-27T23:31:33
20561,山ノ内町,長野県,ヤマノウチマチ,,unknown,,,https://www.town.yamanouchi.nagano.jp/cgi-bin/feed.php?displayCount=10&displayRange=90&siteNew=1,,3,false,,https://www.town.yamanouchi.nagano.jp/,guess,確認済,2026-04-30T04:00:00,4,,2026-05-27T23:31:34
20562,木島平村,長野県,キジマダイラムラ,,unknown,,,,,3,false,,https://www.vill.kijimadaira.lg.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:31:35
20563,野沢温泉村,長野県,ノザワオンセンムラ,,unknown,,,,,3,false,,https://www.vill.nozawaonsen.nagano.jp/www/index.html,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:31:36
20583,信濃町,長野県,シナノマチ,,unknown,,,,,3,false,,https://www.sinano.com/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:31:37
20588,小川村,長野県,オガワムラ,,unknown,,,https://www.vill.ogawa.nagano.jp/information/news/rss.xml,,3,false,,https://www.vill.ogawa.nagano.jp/,guess,確認済,2026-05-26T15:00:00,100,,2026-05-27T23:31:39
20590,飯綱町,長野県,イイヅナマチ,,unknown,,,https://www.town.iizuna.nagano.jp/oshirase/rss.xml,,3,false,,https://www.town.iizuna.nagano.jp/,guess,確認済,2026-05-26T11:02:43,100,,2026-05-27T23:31:39
20602,栄村,長野県,サカエムラ,,unknown,,,,,3,false,,https://www.vill.sakae.nagano.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:31:40
21000,岐阜県,岐阜県,ギフケン,,unknown,,,,,3,false,prefecture_aggregate,,,,,,,
21201,岐阜市,岐阜県,ギフシ,,unknown,,,,,3,false,,https://www.city.gifu.lg.jp/,guess,失敗,,,RSSフィードを発見できず(27候補試行),2026-05-27T23:31:41
21202,大垣市,岐阜県,オオガキシ,,unknown,,,,,3,false,,https://oogaki.net/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:31:43
21203,高山市,岐阜県,タカヤマシ,,unknown,,,,,3,false,,https://www.city.takayama.lg.jp/,guess,失敗,,,RSSフィードを発見できず(27候補試行),2026-05-27T23:31:45
21204,多治見市,岐阜県,タジミシ,,unknown,,,,,3,false,,https://www.city.tajimi.lg.jp/,guess,失敗,,,RSSフィードを発見できず(27候補試行),2026-05-27T23:31:46
21205,関市,岐阜県,セキシ,,unknown,,,https://www.city.seki.gifu.jp/rss/rss.xml,,3,false,,https://www.city.seki.gifu.jp/,guess,確認済,2026-05-27T07:25:41,30,,2026-05-27T23:31:47
21206,中津川市,岐阜県,ナカツガワシ,,unknown,,,,,3,false,,https://www.city.nakatsugawa.lg.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:31:48
21207,美濃市,岐阜県,ミノシ,,unknown,,,https://www.city.mino.gifu.jp/oshirase/rss.xml,,3,false,,https://www.city.mino.gifu.jp/,guess,確認済,2026-06-01T00:00:00,20,,2026-05-27T23:31:49
21208,瑞浪市,岐阜県,ミズナミシ,,unknown,,,,,3,false,,https://www.city.mizunami.lg.jp/,guess,失敗,,,RSSフィードを発見できず(27候補試行),2026-05-27T23:31:53
21209,羽島市,岐阜県,ハシマシ,,unknown,,,,,3,false,,http://www.hasima.com/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:31:55
21210,恵那市,岐阜県,エナシ,,unknown,,,https://www.city.ena.lg.jp/cgi-bin/feed.php?siteNew=1,,3,false,,https://www.city.ena.lg.jp/,guess,確認済,2026-05-27T08:13:58,20,,2026-05-27T23:31:56
21211,美濃加茂市,岐阜県,ミノカモシ,,unknown,,,https://www.city.minokamo.lg.jp/rss/10/list1.xml,,3,false,,https://www.city.minokamo.lg.jp/,guess,確認済,2026-05-26T06:30:00,100,,2026-05-27T23:31:57
21212,土岐市,岐阜県,トキシ,,unknown,,,,,3,false,,https://www.city.toki.lg.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:31:58
21213,各務原市,岐阜県,カカミガハラシ,,unknown,,,,,3,false,,https://www.city.kakamigahara.lg.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:32:00
21214,可児市,岐阜県,カニシ,,unknown,,,https://www.city.kani.lg.jp/services/rdf/rss10/30569.xml,,3,false,,https://www.city.kani.lg.jp/,guess,確認済,2026-05-27T23:30:00,15,,2026-05-27T23:32:00
21215,山県市,岐阜県,ヤマガタシ,,unknown,,,,,3,false,,https://www.city.yamagata.gifu.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:32:03
21216,瑞穂市,岐阜県,ミズホシ,,unknown,,,https://www.city.mizuho.lg.jp/services/rdf/rss10/1034.xml,,3,false,,https://www.city.mizuho.lg.jp/,guess,確認済,2026-05-27T23:00:00,15,,2026-05-27T23:32:04
21217,飛騨市,岐阜県,ヒダシ,,unknown,,,https://www.city.hida.gifu.jp/rss/10/list6.xml,,3,false,,https://www.city.hida.gifu.jp/,guess,確認済,2026-05-27T15:00:00,25,,2026-05-27T23:32:05
21218,本巣市,岐阜県,モトスシ,,unknown,,,https://www.city.motosu.lg.jp/rss/rss.xml,,3,false,,https://www.city.motosu.lg.jp/,guess,確認済,2026-05-27T15:30:01,30,,2026-05-27T23:32:06
21219,郡上市,岐阜県,グジョウシ,,unknown,,,https://www.city.gujo.gifu.jp/rss.xml,,3,false,,https://www.city.gujo.gifu.jp/,guess,確認済,2026-05-28T00:00:00,100,,2026-05-27T23:32:06
21220,下呂市,岐阜県,ゲロシ,,unknown,,,https://www.city.gero.lg.jp/rss/10/list3.xml,,3,false,,https://www.city.gero.lg.jp/,guess,確認済,2026-05-01T08:15:00,4,,2026-05-27T23:32:07
21221,海津市,岐阜県,カイヅシ,,unknown,,,https://www.city.kaizu.lg.jp/rss/rss.xml,,3,false,,https://www.city.kaizu.lg.jp/,guess,確認済,2026-05-27T15:00:00,30,,2026-05-27T23:32:08
21302,岐南町,岐阜県,ギナンチョウ,,unknown,,,https://www.town.ginan.lg.jp/services/rdf/rss10/1036.xml,,3,false,,https://www.town.ginan.lg.jp/,guess,確認済,2026-05-26T23:00:00,15,,2026-05-27T23:32:09
21303,笠松町,岐阜県,カサマツチョウ,,unknown,,,https://www.town.kasamatsu.gifu.jp/docs/index.rss,,3,false,,https://www.town.kasamatsu.gifu.jp/,guess,確認済,2026-05-31T15:00:00,10,,2026-05-27T23:32:09
21341,養老町,岐阜県,ヨウロウチョウ,,unknown,,,,,3,false,,https://www.town.yoro.gifu.jp/,guess,失敗,,,RSSフィードを発見できず(27候補試行),2026-05-27T23:32:10
21361,垂井町,岐阜県,タルイチョウ,,unknown,,,https://www.town.tarui.lg.jp/rss/10/list3.xml,,3,false,,https://www.town.tarui.lg.jp/,guess,確認済,2026-03-31T15:00:00,2,,2026-05-27T23:32:10
21362,関ケ原町,岐阜県,セキガハラチョウ,,unknown,,,https://www.town.sekigahara.gifu.jp/services/rdf/rss10/1023.xml,,3,false,,https://www.town.sekigahara.gifu.jp/,guess,確認済,2026-05-25T00:00:00,6,,2026-05-27T23:32:10
21381,神戸町,岐阜県,ゴウドチョウ,,unknown,,,,,3,false,,https://www.goudo.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:32:11
21382,輪之内町,岐阜県,ワノウチチョウ,,unknown,,,https://town.wanouchi.gifu.jp/rss/,,3,false,,https://town.wanouchi.gifu.jp/,guess,確認済,2026-05-21T05:07:04,10,,2026-05-27T23:32:12
21383,安八町,岐阜県,アンパチチョウ,,unknown,,,https://www.ampati.com/feed/,,3,false,,https://www.ampati.com/,guess,確認済,2026-05-27T06:00:00,10,,2026-05-27T23:32:12
21401,揖斐川町,岐阜県,イビガワチョウ,,unknown,,,https://www.town.ibigawa.lg.jp/rss/10/list1.xml,,3,false,,https://www.town.ibigawa.lg.jp/,guess,確認済,2026-05-24T22:30:00,27,,2026-05-27T23:32:13
21403,大野町,岐阜県,オオノチョウ,,unknown,,,,,3,false,,http://www.oono.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:32:13
21404,池田町,岐阜県,イケダチョウ,,unknown,,,,,3,false,,http://www.town.ikeda.gifu.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:32:15
21421,北方町,岐阜県,キタガタチョウ,,unknown,,,,,3,false,,https://www.town.kitagata.gifu.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:32:15
21501,坂祝町,岐阜県,サカホギチョウ,,unknown,,,,,3,false,,https://www.town.sakahogi.gifu.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:32:15
21502,富加町,岐阜県,トミカチョウ,,unknown,,,https://www.town.tomika.gifu.jp/oshirase/rss.xml,,3,false,,https://www.town.tomika.gifu.jp/,guess,確認済,2026-05-27T02:45:47,100,,2026-05-27T23:32:17
21503,川辺町,岐阜県,カワベチョウ,,unknown,,,,,3,false,,https://www.kawabe-gifu.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:32:18
21504,七宗町,岐阜県,ヒチソウチョウ,,unknown,,,https://www.hichiso.jp/rss/,,3,false,,https://www.hichiso.jp/,guess,確認済,2026-05-26T23:39:38,10,,2026-05-27T23:32:18
21505,八百津町,岐阜県,ヤオツチョウ,,unknown,,,https://www.town.yaotsu.lg.jp/services/rdf/rss10/3551.xml,,3,false,,https://www.town.yaotsu.lg.jp/,guess,確認済,2026-05-27T01:00:00,15,,2026-05-27T23:32:24
21506,白川町,岐阜県,シラカワチョウ,,unknown,,,,,3,false,,https://www.town.shirakawa.lg.jp/,guess,失敗,,,RSSフィードを発見できず(27候補試行),2026-05-27T23:32:24
21507,東白川村,岐阜県,ヒガシシラカワムラ,,unknown,,,,,3,false,,https://www.vill.higashishirakawa.gifu.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:32:25
21521,御嵩町,岐阜県,ミタケチョウ,,unknown,,,https://www.town.mitake.lg.jp/rss/,,3,false,,https://www.town.mitake.lg.jp/,guess,確認済,2026-05-27T00:45:48,10,,2026-05-27T23:32:27
21604,白川村,岐阜県,シラカワムラ,,unknown,,,,,3,false,,https://www.vill.shirakawa.lg.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:32:28
22000,静岡県,静岡県,シズオカケン,,unknown,,,,,3,false,prefecture_aggregate,,,,,,,
22100,静岡市,静岡県,シズオカシ,,unknown,,,,,3,false,,http://www.city.sizuoka.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:32:28
22130,浜松市,静岡県,ハママツシ,,unknown,,,,,3,false,,http://www.hamamatu.com/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:32:31
22203,沼津市,静岡県,ヌマヅシ,,unknown,,,,,3,false,,https://www.city.numazu.shizuoka.jp/,guess,失敗,,,RSSフィードを発見できず(27候補試行),2026-05-27T23:32:31
22205,熱海市,静岡県,アタミシ,,unknown,,,,,3,false,,https://www.city.atami.lg.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:32:32
22206,三島市,静岡県,ミシマシ,,unknown,,,,,3,false,,https://www.city.mishima.shizuoka.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:32:35
22207,富士宮市,静岡県,フジノミヤシ,,unknown,,,https://www.city.fujinomiya.lg.jp/info/shinchaku.xml,,3,false,,https://www.city.fujinomiya.lg.jp/,guess,確認済,2026-05-27T03:00:00,50,,2026-05-27T23:32:35
22208,伊東市,静岡県,イトウシ,,unknown,,,,,3,false,,http://www.itou.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:32:36
22209,島田市,静岡県,シマダシ,,unknown,,,,,3,false,,https://www.city.shimada.shizuoka.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:32:37
22210,富士市,静岡県,フジシ,,unknown,,,https://www.city.fuji.shizuoka.jp/chumoku/chumoku.xml,,3,false,,https://www.city.fuji.shizuoka.jp/,guess,確認済,2026-05-26T15:00:00,50,,2026-05-27T23:32:41
22211,磐田市,静岡県,イワタシ,,unknown,,,https://www.city.iwata.shizuoka.jp/news.rss,,3,false,,https://www.city.iwata.shizuoka.jp/,guess,確認済,2026-05-27T09:00:03,39,,2026-05-27T23:32:42
22212,焼津市,静岡県,ヤイヅシ,,unknown,,,,,3,false,,https://www.city.yaizu.lg.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:32:45
22213,掛川市,静岡県,カケガワシ,,unknown,,,https://www.city.kakegawa.shizuoka.jp/rss-list/rss.xml,,3,false,,https://www.city.kakegawa.shizuoka.jp/,guess,確認済,2026-05-31T23:30:00,50,,2026-05-27T23:32:46
22214,藤枝市,静岡県,フジエダシ,,unknown,,,https://www.city.fujieda.shizuoka.jp/cgi-bin/feed.php?siteNew=1,,3,false,,https://www.city.fujieda.shizuoka.jp/,guess,確認済,2026-05-27T01:23:09,20,,2026-05-27T23:32:46
22215,御殿場市,静岡県,ゴテンバシ,,unknown,,,,,3,false,,https://www.city.gotemba.shizuoka.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:32:48
22216,袋井市,静岡県,フクロイシ,,unknown,,,https://www.city.fukuroi.shizuoka.jp/cgi-bin/feed.php?siteNew=1,,3,false,,https://www.city.fukuroi.shizuoka.jp/,guess,確認済,2026-05-27T23:30:00,20,,2026-05-27T23:32:48
22219,下田市,静岡県,シモダシ,,unknown,,,https://www.simoda.net/blog-feed.xml,,3,false,,https://www.simoda.net/,guess,確認済,2024-01-05T06:34:42,13,,2026-05-27T23:32:50
22220,裾野市,静岡県,スソノシ,,unknown,,,,,3,false,,https://www.city.susono.shizuoka.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:32:50
22221,湖西市,静岡県,コサイシ,,unknown,,,https://www.city.kosai.shizuoka.jp/cgi-bin/feed.php?new1=1,,3,false,,https://www.city.kosai.shizuoka.jp/,guess,確認済,2026-05-27T04:04:55,20,,2026-05-27T23:32:51
22222,伊豆市,静岡県,イズシ,,unknown,,,,,3,false,,https://www.city.izu.shizuoka.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:32:52
22223,御前崎市,静岡県,オマエザキシ,,unknown,,,,,3,false,,https://www.city.omaezaki.shizuoka.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:32:54
22224,菊川市,静岡県,キクガワシ,,unknown,,,https://www.city.kikugawa.shizuoka.jp/chuumoku.xml,,3,false,,https://www.city.kikugawa.shizuoka.jp/,guess,確認済,2026-05-27T09:54:12,20,,2026-05-27T23:32:57
22225,伊豆の国市,静岡県,イズノクニシ,,unknown,,,https://www.city.izunokuni.shizuoka.jp/oshirase/oshirase.xml,,3,false,,https://www.city.izunokuni.shizuoka.jp/,guess,確認済,2026-05-26T04:17:37,50,,2026-05-27T23:32:58
22226,牧之原市,静岡県,マキノハラシ,,unknown,,,https://www.city.makinohara.shizuoka.jp/rss/10/list1.xml,,3,false,,https://www.city.makinohara.shizuoka.jp/,guess,確認済,2026-05-27T04:00:00,100,,2026-05-27T23:32:59
22301,東伊豆町,静岡県,ヒガシイズチョウ,,unknown,,,,,3,false,,https://www.town.higashiizu.lg.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:33:00
22302,河津町,静岡県,カワヅチョウ,,unknown,,,https://www.town.kawazu.shizuoka.jp/rss/,,3,false,,https://www.town.kawazu.shizuoka.jp/,guess,確認済,2026-05-24T23:15:00,10,,2026-05-27T23:33:00
22304,南伊豆町,静岡県,ミナミイズチョウ,,unknown,,,https://www.town.minamiizu.shizuoka.jp/docs/index.rss,,3,false,,https://www.town.minamiizu.shizuoka.jp/,guess,確認済,2026-05-26T00:00:00,10,,2026-05-27T23:33:00
22305,松崎町,静岡県,マツザキチョウ,,unknown,,,https://www.town.matsuzaki.shizuoka.jp/categories/kubun/news/index.rss,,3,false,,https://www.town.matsuzaki.shizuoka.jp/,guess,確認済,2026-05-25T00:00:00,10,,2026-05-27T23:33:00
22306,西伊豆町,静岡県,ニシイズチョウ,,unknown,,,,,3,false,,https://www.town.nishiizu.shizuoka.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:33:01
22325,函南町,静岡県,カンナミチョウ,,unknown,,,https://www.town.kannami.shizuoka.jp/cgi-bin/feed.php?siteNew=1&displayRange=90,,3,false,,https://www.town.kannami.shizuoka.jp/,guess,確認済,2026-05-26T08:00:00,20,,2026-05-27T23:33:02
22341,清水町,静岡県,シミズチョウ,,unknown,,,,,3,false,,https://www.town.shimizu.shizuoka.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:33:02
22342,長泉町,静岡県,ナガイズミチョウ,,unknown,,,,,3,false,,https://www.town.nagaizumi.lg.jp/,guess,失敗,,,RSSフィードを発見できず(27候補試行),2026-05-27T23:33:03
22344,小山町,静岡県,オヤマチョウ,,unknown,,,,,3,false,,https://www.oyama.com/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:33:07
22424,吉田町,静岡県,ヨシダチョウ,,unknown,,,https://yosida.com/feed,,3,false,,https://yosida.com/,guess,確認済,2022-10-03T04:24:45,1,,2026-05-27T23:33:07
22429,川根本町,静岡県,カワネホンチョウ,,unknown,,,,,3,false,,https://www.town.kawanehon.shizuoka.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:33:08
22461,森町,静岡県,モリマチ,,unknown,,,,,3,false,,https://www.mori.com/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:33:10
23000,愛知県,愛知県,アイチケン,,unknown,,,,,3,false,prefecture_aggregate,,,,,,,
23100,名古屋市,愛知県,ナゴヤシ,,unknown,,,,,3,false,,https://www.city.nagoya.jp/,guess,失敗,,,RSSフィードを発見できず(27候補試行),2026-05-27T23:33:14
23201,豊橋市,愛知県,トヨハシシ,,unknown,,,https://www.city.toyohashi.lg.jp/services/rdf/rss10/11280.xml,,3,false,,https://www.city.toyohashi.lg.jp/,guess,確認済,2026-05-26T08:30:00,15,,2026-05-27T23:33:17
23202,岡崎市,愛知県,オカザキシ,,unknown,,,,,3,false,,https://www.city.okazaki.lg.jp/,guess,失敗,,,RSSフィードを発見できず(27候補試行),2026-05-27T23:33:17
23203,一宮市,愛知県,イチノミヤシ,,unknown,,,,,3,false,,https://www.city.ichinomiya.aichi.jp/,guess,失敗,,,RSSフィードを発見できず(27候補試行),2026-05-27T23:33:20
23204,瀬戸市,愛知県,セトシ,,unknown,,,https://www.city.seto.aichi.jp/index.xml,,3,false,,https://www.city.seto.aichi.jp/,guess,確認済,2026-05-28T08:30:00,741,,2026-05-27T23:33:20
23205,半田市,愛知県,ハンダシ,,unknown,,,,,3,false,,https://www.city.handa.lg.jp/,guess,失敗,,,RSSフィードを発見できず(27候補試行),2026-05-27T23:33:21
23206,春日井市,愛知県,カスガイシ,,unknown,,,https://www.city.kasugai.lg.jp/rss.rss,,3,false,,https://www.city.kasugai.lg.jp/,guess,確認済,2026-05-27T07:05:04,79,,2026-05-27T23:33:22
23207,豊川市,愛知県,トヨカワシ,,unknown,,,https://www.city.toyokawa.lg.jp/cgi-bin/feed.php?siteNew=1&displayRange=90,,3,false,,https://www.city.toyokawa.lg.jp/,guess,確認済,2026-05-24T22:00:00,20,,2026-05-27T23:33:25
23208,津島市,愛知県,ツシマシ,,unknown,,,,,3,false,,https://www.tusima.net/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:33:25
23209,碧南市,愛知県,ヘキナンシ,,unknown,,,,,3,false,,https://www.city.hekinan.lg.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:33:25
23210,刈谷市,愛知県,カリヤシ,,unknown,,,,,3,false,,https://www.city.kariya.lg.jp/,guess,失敗,,,RSSフィードを発見できず(27候補試行),2026-05-27T23:33:27
23211,豊田市,愛知県,トヨタシ,,unknown,,,,,3,false,,https://www.city.toyota.aichi.jp/,guess,失敗,,,RSSフィードを発見できず(27候補試行),2026-05-27T23:33:29
23212,安城市,愛知県,アンジョウシ,,unknown,,,https://www.city.anjo.aichi.jp/shinchaku/shinchaku.xml,,3,false,,https://www.city.anjo.aichi.jp/index.html,guess,確認済,2026-05-27T00:08:58,40,,2026-05-27T23:33:34
23213,西尾市,愛知県,ニシオシ,,unknown,,,,,3,false,,http://www.nisio.com/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:33:35
23214,蒲郡市,愛知県,ガマゴオリシ,,unknown,,,https://www.city.gamagori.lg.jp/rss/10/list1.xml,,3,false,,https://www.city.gamagori.lg.jp/,guess,確認済,2026-05-27T04:00:00,100,,2026-05-27T23:33:36
23215,犬山市,愛知県,イヌヤマシ,,unknown,,,https://www.city.inuyama.aichi.jp/news.rss,,3,false,,https://www.city.inuyama.aichi.jp/,guess,確認済,2026-05-27T17:02:01,64,,2026-05-27T23:33:36
23216,常滑市,愛知県,トコナメシ,,unknown,,,,,3,false,,https://www.city.tokoname.aichi.jp/,guess,失敗,,,RSSフィードを発見できず(27候補試行),2026-05-27T23:33:38
23217,江南市,愛知県,コウナンシ,,unknown,,,,,3,false,,https://www.kounan.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:33:38
23219,小牧市,愛知県,コマキシ,,unknown,,,,,3,false,,https://www.city.komaki.aichi.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:33:39
23220,稲沢市,愛知県,イナザワシ,,unknown,,,https://www.city.inazawa.aichi.jp/rss/rss.xml,,3,false,,https://www.city.inazawa.aichi.jp/index.html,guess,確認済,2026-05-27T08:18:37,30,,2026-05-27T23:33:40
23221,新城市,愛知県,シンシロシ,,unknown,,,,,3,false,,https://www.city.shinshiro.lg.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:33:43
23222,東海市,愛知県,トウカイシ,,unknown,,,,,3,false,,http://www.toukai.com/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:33:43
23223,大府市,愛知県,オオブシ,,unknown,,,,,3,false,,https://www.city.obu.aichi.jp/,guess,失敗,,,RSSフィードを発見できず(27候補試行),2026-05-27T23:33:44
23224,知多市,愛知県,チタシ,,unknown,,,,,3,false,,https://tita.jp/yashio,guess,失敗,,,RSSフィードを発見できず(27候補試行),2026-05-27T23:33:44
23225,知立市,愛知県,チリュウシ,,unknown,,,,,3,false,,https://www.city.chiryu.aichi.jp/,guess,失敗,,,RSSフィードを発見できず(27候補試行),2026-05-27T23:33:44
23226,尾張旭市,愛知県,オワリアサヒシ,,unknown,,,,,3,false,,https://www.city.owariasahi.lg.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:33:45
23227,高浜市,愛知県,タカハマシ,,unknown,,,https://www.city.takahama.lg.jp/rss/10/list1.xml,,3,false,,https://www.city.takahama.lg.jp/,guess,確認済,2026-05-27T15:00:00,12,,2026-05-27T23:33:46
23228,岩倉市,愛知県,イワクラシ,,unknown,,,https://www.city.iwakura.aichi.jp/rss/rss.xml,,3,false,,https://www.city.iwakura.aichi.jp/,guess,確認済,2026-05-27T12:21:59,30,,2026-05-27T23:33:48
23229,豊明市,愛知県,トヨアケシ,,unknown,,,https://www.city.toyoake.lg.jp/services/rdf/rss10/1035.xml,,3,false,,https://www.city.toyoake.lg.jp/,guess,確認済,2026-05-26T04:08:00,15,,2026-05-27T23:33:48
23230,日進市,愛知県,ニッシンシ,,unknown,,,https://nissin.jp/rss/,,3,false,,https://nissin.jp/,guess,確認済,2022-07-19T08:19:50,1,,2026-05-27T23:33:50
23231,田原市,愛知県,タハラシ,,unknown,,,,,3,false,,https://www.city.tahara.aichi.jp/,guess,失敗,,,RSSフィードを発見できず(27候補試行),2026-05-27T23:33:50
23232,愛西市,愛知県,アイサイシ,,unknown,,,https://www.city.aisai.lg.jp/rss/rss.xml,,3,false,,https://www.city.aisai.lg.jp/,guess,確認済,2026-05-27T09:35:30,10,,2026-05-27T23:33:50
23233,清須市,愛知県,キヨスシ,,unknown,,,,,3,false,,https://www.city.kiyosu.aichi.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:33:50
23234,北名古屋市,愛知県,キタナゴヤシ,,unknown,,,,,3,false,,https://www.city.kitanagoya.lg.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:33:52
23235,弥富市,愛知県,ヤトミシ,,unknown,,,,,3,false,,https://www.city.yatomi.lg.jp/,guess,失敗,,,RSSフィードを発見できず(27候補試行),2026-05-27T23:33:52
23236,みよし市,愛知県,ミヨシシ,,unknown,,,,,3,false,,https://www.city.aichi-miyoshi.lg.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:33:53
23237,あま市,愛知県,アマシ,,unknown,,,,,3,false,,https://www.city.ama.aichi.jp/,guess,失敗,,,RSSフィードを発見できず(26候補試行),2026-05-27T23:33:56
23238,長久手市,愛知県,ナガクテシ,,unknown,,,https://www.city.nagakute.lg.jp/cgi-bin/feed.php?siteNew=1,,3,false,,https://www.city.nagakute.lg.jp/,guess,確認済,2026-05-27T23:30:00,20,,2026-05-27T23:33:57
