municipality_code,municipality_name,prefecture,population_total,population_15_29,population_65_plus,population_2015,households_total,births_annual,data_year,source_url
20482,松川村,長野県,9599,1138,3305,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
20485,白馬村,長野県,8575,858,2785,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
20486,小谷村,長野県,2647,242,1014,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
20521,坂城町,長野県,14004,1620,5018,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
20541,小布施町,長野県,10660,1033,3748,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
20543,高山村,長野県,6617,709,2441,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
20561,山ノ内町,長野県,11352,1015,4762,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
20562,木島平村,長野県,4375,393,1761,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
20563,野沢温泉村,長野県,3279,274,1257,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
20583,信濃町,長野県,7739,639,3416,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
20588,小川村,長野県,2215,171,1017,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
20590,飯綱町,長野県,10296,914,4182,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
20602,栄村,長野県,1660,116,902,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
21000,岐阜県,岐阜県,1978742,264742,593751,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
21201,岐阜市,岐阜県,402557,53681,113093,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
21202,大垣市,岐阜県,158286,22798,43465,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
21203,高山市,岐阜県,84419,9559,28093,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
21204,多治見市,岐阜県,106732,13885,33321,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
21205,関市,岐阜県,85283,11795,25999,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
21206,中津川市,岐阜県,76570,9847,24980,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
21207,美濃市,岐阜県,19247,2208,6973,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
21208,瑞浪市,岐阜県,37150,5405,11639,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
21209,羽島市,岐阜県,65649,9211,18140,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
21210,恵那市,岐阜県,47774,5593,16856,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
21211,美濃加茂市,岐阜県,56689,8340,12916,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
21212,土岐市,岐阜県,55348,6981,17692,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
21213,各務原市,岐阜県,144521,20509,40954,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
21214,可児市,岐阜県,99968,14360,27764,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
21215,山県市,岐阜県,25280,3157,9115,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
21216,瑞穂市,岐阜県,56388,9534,11829,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
21217,飛騨市,岐阜県,22538,1986,9102,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
21218,本巣市,岐阜県,32928,4791,10038,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
21219,郡上市,岐阜県,38997,3578,14612,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
21220,下呂市,岐阜県,30428,2738,12298,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
21221,海津市,岐阜県,32735,4097,11257,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
21302,岐南町,岐阜県,25881,4256,5822,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
21303,笠松町,岐阜県,22208,3296,6210,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
21341,養老町,岐阜県,26882,3396,9162,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
21361,垂井町,岐阜県,26402,3503,8280,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
21362,関ケ原町,岐阜県,6610,753,2649,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
21381,神戸町,岐阜県,18585,2565,5973,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
21382,輪之内町,岐阜県,9654,1503,2571,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
21383,安八町,岐阜県,14355,2044,4111,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
21401,揖斐川町,岐阜県,19529,2273,7523,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
21403,大野町,岐阜県,22041,3124,6608,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
21404,池田町,岐阜県,23360,3461,6911,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
21421,北方町,岐阜県,18139,2805,4455,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
21501,坂祝町,岐阜県,8071,1173,2254,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
21502,富加町,岐阜県,5626,652,1817,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
21503,川辺町,岐阜県,9860,1308,3158,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
21504,七宗町,岐阜県,3402,322,1568,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
21505,八百津町,岐阜県,10195,1085,4097,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
21506,白川町,岐阜県,7412,567,3471,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
21507,東白川村,岐阜県,2016,145,910,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
21521,御嵩町,岐阜県,17516,2272,5565,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
21604,白川村,岐阜県,1511,186,500,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
22000,静岡県,静岡県,3633202,473083,1084282,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
22100,静岡市,静岡県,693389,93588,209628,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
22130,浜松市,静岡県,790718,106344,220925,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
22203,沼津市,静岡県,189386,23449,60488,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
22205,熱海市,静岡県,34208,3212,16376,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
22206,三島市,静岡県,107783,13759,31677,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
22207,富士宮市,静岡県,128105,16448,37925,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
22208,伊東市,静岡県,65491,5794,27965,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
22209,島田市,静岡県,95719,11616,30176,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
22210,富士市,静岡県,245392,32106,69314,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
22211,磐田市,静岡県,166672,22174,47581,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
22212,焼津市,静岡県,136845,18270,40865,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
22213,掛川市,静岡県,114954,14619,32043,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
22214,藤枝市,静岡県,141342,17239,42602,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
22215,御殿場市,静岡県,86614,13235,22176,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
22216,袋井市,静岡県,87864,12669,21310,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
22219,下田市,静岡県,20183,1794,8535,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
22220,裾野市,静岡県,50911,6996,13667,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
22221,湖西市,静岡県,57885,8254,16070,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
22222,伊豆市,静岡県,28190,2711,11999,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
22223,御前崎市,静岡県,31103,3933,9537,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
22224,菊川市,静岡県,47789,6649,12864,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
22225,伊豆の国市,静岡県,46804,5558,15750,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
22226,牧之原市,静岡県,43502,5313,13834,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
22301,東伊豆町,静岡県,11488,971,5516,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
22302,河津町,静岡県,6870,566,2960,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
22304,南伊豆町,静岡県,7877,511,3873,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
22305,松崎町,静岡県,6038,384,2948,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
22306,西伊豆町,静岡県,7090,519,3654,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
22325,函南町,静岡県,36794,4281,12069,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
22341,清水町,静岡県,31710,4528,8285,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
22342,長泉町,静岡県,43336,6153,9556,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
22344,小山町,静岡県,18568,2555,5569,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
22424,吉田町,静岡県,28919,4329,7468,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
22429,川根本町,静岡県,6206,486,3076,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
22461,森町,静岡県,17457,2070,6001,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
23000,愛知県,愛知県,7542415,1145212,1864603,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
23100,名古屋市,愛知県,2332176,351425,566154,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
23201,豊橋市,愛知県,371920,54878,95757,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
23202,岡崎市,愛知県,384654,58610,89678,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
23203,一宮市,愛知県,380073,53826,102543,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
23204,瀬戸市,愛知県,127792,17098,38195,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
23205,半田市,愛知県,117884,18609,28591,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
23206,春日井市,愛知県,308681,46420,79532,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
23207,豊川市,愛知県,184661,27401,48237,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
23208,津島市,愛知県,60942,8946,18299,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
23209,碧南市,愛知県,72458,11947,17247,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
23210,刈谷市,愛知県,153834,27205,31028,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
23211,豊田市,愛知県,422330,72391,97411,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
23212,安城市,愛知県,187990,31411,39497,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
23213,西尾市,愛知県,169046,25524,43373,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
23214,蒲郡市,愛知県,79538,11303,23404,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
23215,犬山市,愛知県,73090,10639,21416,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
23216,常滑市,愛知県,58710,8849,14737,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
23217,江南市,愛知県,98255,13032,26630,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
23219,小牧市,愛知県,148831,24114,37160,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
23220,稲沢市,愛知県,134751,19423,37287,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
23221,新城市,愛知県,44355,5162,16032,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
23222,東海市,愛知県,113787,19452,25005,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
23223,大府市,愛知県,93123,15111,19927,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
23224,知多市,愛知県,84364,12198,23461,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
23225,知立市,愛知県,72193,12379,14360,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
23226,尾張旭市,愛知県,83144,11773,21475,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
23227,高浜市,愛知県,46106,8062,8896,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
23228,岩倉市,愛知県,47983,6961,11995,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
23229,豊明市,愛知県,69295,10942,18123,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
23230,日進市,愛知県,91520,13052,18044,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
23231,田原市,愛知県,59360,7745,16698,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
23232,愛西市,愛知県,60829,8634,19192,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
23233,清須市,愛知県,67352,8717,15188,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
23234,北名古屋市,愛知県,86385,13262,20797,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
23235,弥富市,愛知県,43025,6757,11260,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
23236,みよし市,愛知県,61952,10687,11234,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
23237,あま市,愛知県,86126,12654,23031,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
23238,長久手市,愛知県,60162,9564,9840,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
23302,東郷町,愛知県,43903,6531,10206,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
23342,豊山町,愛知県,15613,2137,3444,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
23361,大口町,愛知県,24305,3698,5769,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
23362,扶桑町,愛知県,34133,4887,8992,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
23424,大治町,愛知県,32399,4871,6667,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
23425,蟹江町,愛知県,37338,5591,9473,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
23427,飛島村,愛知県,4575,611,1419,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
23441,阿久比町,愛知県,28383,3318,7513,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
23442,東浦町,愛知県,49596,7541,12836,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
23445,南知多町,愛知県,16617,1863,6451,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
23446,美浜町,愛知県,22496,3886,6820,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
23447,武豊町,愛知県,43535,6905,10795,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
23501,幸田町,愛知県,42449,6662,9198,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
23561,設楽町,愛知県,4437,311,2263,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
23562,東栄町,愛知県,2942,178,1490,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
23563,豊根村,愛知県,1017,59,533,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
24000,三重県,三重県,1770254,235979,522073,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
24201,津市,三重県,274537,38550,80745,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
24202,四日市市,三重県,305424,46283,78647,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
24203,伊勢市,三重県,122765,15681,39098,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
24204,松阪市,三重県,159145,20334,47785,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
24205,桑名市,三重県,138613,19664,37083,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
24207,鈴鹿市,三重県,195670,26739,47973,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
24208,名張市,三重県,76387,9242,24835,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
24209,尾鷲市,三重県,16252,1279,7122,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
24210,亀山市,三重県,49835,5928,12773,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
24211,鳥羽市,三重県,17525,2027,6885,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
24212,熊野市,三重県,15965,1232,7113,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
24214,いなべ市,三重県,44973,6925,12301,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
24215,志摩市,三重県,46057,4222,18818,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
24216,伊賀市,三重県,88766,11584,28933,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
24303,木曽岬町,三重県,6023,751,2010,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
24324,東員町,三重県,25784,3209,8011,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
24341,菰野町,三重県,40559,5811,10630,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
24343,朝日町,三重県,11021,1656,2104,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
24344,川越町,三重県,15123,2776,2848,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
24441,多気町,三重県,14021,1453,4848,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
24442,明和町,三重県,22445,2786,7009,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
24443,大台町,三重県,8668,936,3755,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
24461,玉城町,三重県,15041,1972,4258,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
24470,度会町,三重県,7847,841,2834,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
24471,大紀町,三重県,7815,569,3934,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
24472,南伊勢町,三重県,10989,734,5867,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
24543,紀北町,三重県,14604,1151,6686,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
24561,御浜町,三重県,8079,648,3301,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
24562,紀宝町,三重県,10321,996,3867,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
25000,滋賀県,滋賀県,1413610,207650,365311,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
25201,大津市,滋賀県,345070,48598,90578,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
25202,彦根市,滋賀県,113647,17943,28299,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
25203,長浜市,滋賀県,113636,15517,32349,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
25204,近江八幡市,滋賀県,81122,11046,22493,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
25206,草津市,滋賀県,143913,25095,30057,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
25207,守山市,滋賀県,83236,12213,18098,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
25208,栗東市,滋賀県,68820,11412,13138,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
25209,甲賀市,滋賀県,88358,12567,24909,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
25210,野洲市,滋賀県,50513,7388,13189,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
25211,湖南市,滋賀県,54460,8386,13387,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
25212,高島市,滋賀県,46377,5440,16648,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
25213,東近江市,滋賀県,112819,16615,30209,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
25214,米原市,滋賀県,37225,5047,11058,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
25383,日野町,滋賀県,20964,2801,6424,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
25384,竜王町,滋賀県,11789,1930,3315,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
25425,愛荘町,滋賀県,20893,3002,4595,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
25441,豊郷町,滋賀県,7132,1012,1983,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
25442,甲良町,滋賀県,6362,855,2118,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
25443,多賀町,滋賀県,7274,783,2464,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
26000,京都府,京都府,2578087,383977,734493,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
26100,京都市,京都府,1463723,235338,394406,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
26201,福知山市,京都府,77306,10089,22974,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
26202,舞鶴市,京都府,80336,10673,25438,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
26203,綾部市,京都府,31846,3274,12313,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
26204,宇治市,京都府,179630,25986,53800,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
26205,宮津市,京都府,16758,1470,7245,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
26206,亀岡市,京都府,86174,11559,25959,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
26207,城陽市,京都府,74607,9348,25105,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
26208,向日市,京都府,56859,7411,15164,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
26209,長岡京市,京都府,80608,10793,22021,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
26210,八幡市,京都府,70433,9446,22054,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
26211,京田辺市,京都府,73753,12757,17311,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
26212,京丹後市,京都府,50860,4741,19292,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
26213,南丹市,京都府,31629,4758,11139,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
26214,木津川市,京都府,77907,10358,19188,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
26303,大山崎町,京都府,15953,2074,4351,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
26322,久御山町,京都府,15250,2207,4875,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
26343,井手町,京都府,7406,1064,2562,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
26344,宇治田原町,京都府,8911,1295,2683,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
26364,笠置町,京都府,1144,71,582,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
26365,和束町,京都府,3478,291,1655,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
26366,精華町,京都府,36198,5445,9035,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
26367,南山城村,京都府,2391,181,1158,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
26407,京丹波町,京都府,12907,1260,5705,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
26463,伊根町,京都府,1928,139,934,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
26465,与謝野町,京都府,20092,1949,7544,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
27000,大阪府,大阪府,8837685,1325972,2361723,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
27100,大阪市,大阪府,2752412,438483,676821,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
27140,堺市,大阪府,826161,116649,233131,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
27202,岸和田市,大阪府,190658,29082,53497,,,,2020,https://www.e-stat.go.jp/stat-search/database?statdisp_id=0003445245
