municipality_code,financial_capability_index,real_debt_service_ratio_pct,taxable_income_per_capita_yen,homeownership_rate_pct,crime_rate_per_1000,doctors_per_100k,ssds_hospital_count,unemployment_rate_pct,tertiary_industry_pct,dwelling_area_sqm,day_night_pop_ratio,school_count,nursery_children,ssds_data_year,ssds_source_url
31384,0.57,11.6,3157214,,21.42,142.8,0,2.9,68.6,,100.3,1,120,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
31386,0.26,10.1,2672261,94.7,8.0,71.6,0,3.6,56.4,164.81,85.5,7,525,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
31389,0.26,10.1,2601798,,4.17,232.5,1,3.2,61.1,,85.7,5,338,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
31390,0.28,6.7,2716191,,7.39,149.6,2,3.2,63.9,,83.0,6,372,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
31401,0.17,6.8,2636568,,5.0,166.8,1,2.3,50.4,,97.6,2,100,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
31402,0.18,6.0,2514681,,6.54,412.8,1,2.9,60.7,,105.8,0,59,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
31403,0.29,13.5,2593356,,6.74,112.3,0,2.4,56.3,,96.7,0,81,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
32201,0.57,10.4,3122637,60.9,11.46,309.9,11,2.9,76.1,103.14,103.0,49,6585,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
32202,0.39,10.9,2862179,67.9,7.2,315.1,4,2.7,71.2,108.81,102.4,25,1964,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
32203,0.56,12.6,3008045,67.6,8.66,487.3,11,2.6,63.6,132.98,98.6,50,5910,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
32204,0.39,11.5,2852541,75.3,9.4,295.5,3,3.0,70.0,119.56,100.6,24,1455,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
32205,0.28,12.1,2738128,80.6,5.39,216.2,2,3.0,64.1,131.58,99.0,21,1098,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
32206,0.36,14.7,2792056,80.5,6.93,194.3,2,2.7,58.0,140.8,97.4,22,1239,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
32207,0.34,12.0,2729486,73.8,5.27,178.6,2,2.9,69.4,116.63,97.8,11,786,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
32209,0.25,11.1,2718751,85.7,4.36,175.0,3,2.2,60.0,159.49,94.0,22,1109,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
32343,0.17,14.8,2566050,82.9,12.49,177.2,1,2.4,53.1,156.4,96.8,12,532,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
32386,0.13,9.4,2565245,,4.15,240.3,1,1.9,59.4,,102.9,6,131,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
32441,0.16,9.0,2701960,,5.23,246.3,1,2.2,68.8,,113.5,2,112,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
32448,0.14,12.3,2607651,,4.59,68.9,0,2.6,65.1,,89.3,4,116,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
32449,0.17,14.1,2718930,,4.62,236.2,1,2.0,61.7,,98.9,11,368,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
32501,0.16,9.6,2514165,,7.56,160.0,1,3.1,68.2,,94.5,6,106,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
32505,0.17,7.1,2691023,,5.43,181.0,1,2.7,58.7,,101.2,8,115,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
32525,0.1,9.8,2809131,,3.09,88.2,0,2.4,70.0,,101.6,3,91,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
32526,0.11,12.7,2887493,,4.66,251.1,1,2.2,70.1,,98.2,2,97,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
32527,0.07,10.5,2843237,,4.73,157.7,0,1.6,71.1,,98.3,2,19,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
32528,0.2,10.4,3089686,83.7,4.91,215.9,1,2.7,73.6,131.69,99.8,11,573,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
33100,0.77,5.1,3519007,56.1,17.55,443.9,55,4.0,74.2,90.56,102.8,135,14253,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
33101,,,,47.0,,777.4,27,4.4,78.9,78.04,116.3,53,6017,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
33102,,,,59.5,,208.4,11,3.8,75.9,94.81,89.6,25,2589,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
33103,,,,72.4,,157.9,8,3.7,64.0,119.08,95.4,22,2128,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
33104,,,,64.7,,187.1,9,3.6,70.0,99.82,93.2,35,3519,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
33202,0.86,2.9,3281394,64.5,14.93,403.3,36,3.4,65.2,100.57,99.0,90,10864,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
33203,0.53,12.4,3033690,68.6,17.75,299.2,9,3.1,63.5,121.98,101.2,36,3127,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
33204,0.56,4.0,2884525,80.4,11.07,150.4,7,3.7,62.5,117.61,98.7,21,975,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
33205,0.57,6.5,2854993,79.4,12.22,197.4,5,5.1,61.6,114.45,99.7,27,1102,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
33207,0.41,9.0,2943472,79.1,7.48,122.4,3,3.8,52.9,125.98,95.1,18,858,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
33208,0.59,7.2,3027412,69.7,10.26,98.5,3,3.2,62.5,113.34,92.6,19,1518,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
33209,0.31,11.9,2795478,69.1,9.46,237.3,4,2.6,56.1,112.5,107.6,20,584,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
33210,0.25,8.8,2778697,76.5,3.74,114.0,4,3.1,58.6,128.92,98.1,20,669,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
33211,0.43,9.9,2813958,83.7,12.72,154.7,4,3.6,58.9,122.21,105.6,15,701,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
33212,0.57,8.6,2888159,82.1,8.52,185.9,4,3.9,59.4,119.29,99.6,12,710,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
33213,0.45,7.2,2857544,84.9,11.6,114.9,1,3.4,60.8,127.31,87.6,18,1137,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
33214,0.29,10.3,2738830,84.6,6.69,177.9,7,2.6,58.1,138.16,98.3,27,1187,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
33215,0.27,11.3,2666942,82.5,11.99,115.7,3,3.6,55.7,131.42,98.2,13,609,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
33216,0.44,8.8,2852207,86.0,10.25,106.8,2,3.8,60.4,133.15,89.9,12,570,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
33346,0.31,8.3,2709600,93.9,10.86,124.8,2,3.8,56.7,158.23,96.3,5,63,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
33423,0.71,6.5,3255335,,10.92,274.9,1,3.4,73.4,,104.1,2,382,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
33445,0.56,7.3,2921739,,7.4,73.1,1,3.4,62.0,,94.8,3,352,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
33461,0.34,9.1,2741433,89.9,8.13,141.6,2,3.7,55.8,148.65,97.7,8,320,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
33586,0.2,5.0,2711919,,4.92,123.0,0,2.4,57.5,,88.8,2,28,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
33606,0.3,11.5,2994207,,8.54,157.5,2,3.5,60.8,,95.2,6,368,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
33622,0.5,13.6,2855987,,10.56,110.2,1,3.4,52.8,,110.3,3,418,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
33623,0.32,8.2,3090234,,6.27,107.6,0,2.2,59.4,,99.4,2,93,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
33643,0.12,10.6,2706754,,7.87,0.0,0,3.4,55.6,,91.5,2,0,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
33663,0.23,12.5,2637737,,8.61,22.1,0,2.5,53.1,,96.7,4,102,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
33666,0.25,9.8,2711751,96.2,8.27,46.0,1,3.5,55.9,149.88,92.1,6,416,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
33681,0.28,8.3,2716611,,7.53,174.5,2,2.8,49.4,,104.1,12,278,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
34100,0.81,10.9,3678170,53.5,11.65,326.6,81,3.5,75.2,80.01,101.1,226,25721,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
34101,,,,35.8,23.55,859.9,18,4.0,81.5,55.85,161.5,23,2783,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
34102,,,,57.1,8.86,201.1,6,3.6,77.9,80.74,89.3,20,2373,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
34103,,,,48.5,15.96,792.2,12,3.3,76.3,72.1,112.0,31,3007,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
34104,,,,45.3,11.01,157.7,13,3.6,77.3,72.38,98.3,31,3344,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
34105,,,,51.9,9.12,141.7,14,3.1,75.3,84.51,87.6,41,5905,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
34106,,,,74.6,8.45,230.3,5,3.7,67.3,102.51,89.7,35,2984,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
34107,,,,71.2,5.95,127.1,4,3.9,67.9,95.11,83.9,15,1650,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
34108,,,,67.1,9.01,166.2,9,3.4,74.1,97.01,86.8,30,3675,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
34202,0.59,6.9,3235921,70.2,10.08,342.5,26,3.7,67.6,92.04,98.8,63,3840,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
34203,0.64,8.3,2907123,74.4,6.92,200.1,4,4.3,64.4,109.12,98.1,9,517,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
34204,0.54,7.7,3003849,73.1,11.12,229.6,10,3.2,62.0,107.14,100.0,35,1695,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
34205,0.54,6.7,3139862,74.8,9.53,276.0,11,3.4,61.7,107.8,101.0,41,2102,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
34207,0.8,1.5,3285689,66.3,11.86,233.0,40,3.5,64.3,106.33,99.8,109,12023,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
34208,0.45,9.7,2878404,77.0,9.11,164.7,4,4.2,57.1,121.33,104.4,8,1064,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
34209,0.34,6.7,2862867,71.5,7.91,292.0,5,2.6,63.4,113.35,101.2,34,1457,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
34210,0.26,11.0,2723229,74.9,5.32,226.0,5,2.3,59.3,123.44,101.3,25,1009,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
34211,0.78,13.8,3150265,65.7,8.51,372.4,3,4.4,62.0,102.03,105.1,7,599,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
34212,0.85,1.6,3483849,58.7,9.92,205.5,16,3.0,62.9,94.52,99.7,51,4647,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
34213,0.61,5.0,3240415,73.6,7.41,282.9,10,3.1,71.6,105.72,91.3,28,2755,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
34214,0.32,12.3,2748898,84.0,7.52,230.6,1,2.3,55.5,140.16,104.5,14,669,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
34215,0.3,7.0,2845549,79.2,7.84,182.4,4,3.3,68.6,114.9,96.4,10,458,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
34302,0.84,6.8,3656925,62.0,13.57,246.3,2,3.3,71.0,78.98,102.8,7,946,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
34304,0.79,5.7,3325559,53.2,12.69,128.2,2,4.0,68.5,76.8,98.8,7,611,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
34307,0.51,5.8,2976107,82.1,6.13,74.5,0,3.7,63.1,109.31,79.4,6,417,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
34309,0.69,3.5,3155637,,12.16,341.8,1,3.7,71.5,,113.9,5,377,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
34368,0.2,12.3,2646823,,6.27,226.5,1,2.1,66.3,,103.8,6,149,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
34369,0.35,13.7,2852337,83.2,7.6,163.3,4,2.0,52.2,143.91,111.0,13,520,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
34431,0.36,12.7,2829450,,11.32,97.8,0,2.0,61.4,,108.7,5,63,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
34462,0.32,9.7,2727371,80.8,7.01,158.7,1,2.7,54.0,132.2,96.2,7,442,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
34545,0.21,5.6,2616844,,3.52,145.5,1,2.5,51.7,,98.0,8,167,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
35201,0.54,10.1,3062639,63.8,12.98,279.6,24,3.6,70.3,95.45,98.6,66,5288,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
35202,0.72,2.7,3330284,64.2,11.81,531.5,19,3.5,68.9,95.94,99.8,38,2527,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
35203,0.63,5.6,3215422,59.2,10.26,238.2,17,3.6,77.6,97.4,101.4,54,3304,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
35204,0.32,5.6,2754031,73.5,11.45,199.4,7,3.2,68.4,114.56,99.0,36,1070,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
35206,0.8,3.2,3123248,68.5,11.4,265.0,10,3.4,64.2,102.96,98.7,29,2019,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
35207,0.87,4.1,3526355,67.3,9.22,161.0,3,3.6,63.7,98.02,100.6,11,814,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
35208,0.56,4.2,3153906,70.3,9.43,242.4,17,3.2,67.0,104.79,98.8,60,1935,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
35210,0.65,6.0,3305947,73.6,7.85,180.7,6,3.2,63.2,106.07,95.4,18,1165,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
35211,0.33,6.1,2819589,78.4,6.73,206.0,5,3.4,66.0,120.9,98.1,16,612,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
35212,0.51,9.2,3035256,73.6,11.53,331.2,4,3.9,70.0,111.23,103.3,15,625,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
35213,0.38,8.1,2737204,81.8,6.75,154.9,3,3.3,61.3,132.17,103.8,16,402,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
35215,0.78,9.0,3429269,67.2,8.64,274.8,14,3.2,63.5,99.35,103.8,51,2092,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
35216,0.59,7.8,2976471,68.7,9.8,261.9,6,4.0,63.9,103.28,97.4,19,1423,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
35305,0.17,12.2,3515738,86.6,6.08,196.0,3,3.3,62.4,127.7,102.4,10,281,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
35321,0.68,5.8,3193988,,6.46,116.0,0,4.0,62.0,,90.9,2,57,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
35341,0.12,8.1,2823725,,5.55,85.4,0,2.7,66.3,,95.4,4,61,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
35343,0.46,10.5,2931558,86.9,6.28,48.3,0,3.1,62.8,130.16,88.5,5,290,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
35344,0.41,12.5,2789056,,4.28,209.8,1,4.0,67.1,,90.6,3,202,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
35502,0.16,-0.9,2410636,,6.55,98.2,0,2.9,55.6,,94.2,3,85,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
36201,0.8,5.9,3488082,53.5,14.74,519.8,46,4.0,74.7,92.49,107.1,52,5960,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
36202,0.62,12.5,3045231,74.0,11.26,252.6,7,4.2,64.7,111.86,97.1,20,973,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
36203,0.57,13.2,2957466,75.6,11.92,636.3,7,4.8,66.2,112.59,95.8,13,850,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
36204,0.79,5.0,3270592,77.7,9.16,187.1,6,4.7,60.6,128.08,101.8,37,1653,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
36205,0.37,7.4,2786836,78.7,10.78,361.1,4,4.2,66.2,127.56,92.7,15,813,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
36206,0.35,7.8,2765229,87.6,9.33,126.8,3,5.1,55.3,144.11,90.7,15,747,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
