municipality_code,year,population
32527,2025,572
32527,2030,533
32527,2035,507
32527,2040,480
32527,2045,462
32527,2050,453
32527,2055,437
32527,2060,422
32527,2065,406
32527,2070,388
32528,2025,12320
32528,2030,11245
32528,2035,10216
32528,2040,9250
32528,2045,8345
32528,2050,7497
32528,2055,6748
32528,2060,6070
32528,2065,5475
32528,2070,4906
33100,2025,731981
33100,2030,722052
33100,2035,709598
33100,2040,693715
33100,2045,675194
33100,2050,655768
33100,2055,634809
33100,2060,611697
33100,2065,586494
33100,2070,560172
33101,2025,315592
33101,2030,312900
33101,2035,309050
33101,2040,303196
33101,2045,295886
33101,2050,288414
33101,2055,280157
33101,2060,270568
33101,2065,259838
33101,2070,248336
33102,2025,157293
33102,2030,156225
33102,2035,154415
33102,2040,151898
33102,2045,148686
33102,2050,144926
33102,2055,140692
33102,2060,136110
33102,2065,131057
33102,2070,125784
33103,2025,90590
33103,2030,87402
33103,2035,84069
33103,2040,80469
33103,2045,76812
33103,2050,73182
33103,2055,69565
33103,2060,65824
33103,2065,61951
33103,2070,58095
33104,2025,169539
33104,2030,166483
33104,2035,162936
33104,2040,158940
33104,2045,154528
33104,2050,149922
33104,2055,145022
33104,2060,139778
33104,2065,134186
33104,2070,128455
33202,2025,487266
33202,2030,477512
33202,2035,466164
33202,2040,453028
33202,2045,439197
33202,2050,425393
33202,2055,411122
33202,2060,395665
33202,2065,378965
33202,2070,361606
33203,2025,94907
33203,2030,90233
33203,2035,85507
33203,2040,80714
33203,2045,75791
33203,2050,70860
33203,2055,66189
33203,2060,61433
33203,2065,56678
33203,2070,51989
33204,2025,54783
33204,2030,50581
33204,2035,46244
33204,2040,41933
33204,2045,37906
33204,2050,34360
33204,2055,31183
33204,2060,28278
33204,2065,25503
33204,2070,22884
33205,2025,42346
33205,2030,38658
33205,2035,35090
33205,2040,31645
33205,2045,28317
33205,2050,25196
33205,2055,22383
33205,2060,19718
33205,2065,17294
33205,2070,15067
33207,2025,36955
33207,2030,34323
33207,2035,31738
33207,2040,29158
33207,2045,26707
33207,2050,24315
33207,2055,22054
33207,2060,19958
33207,2065,17951
33207,2070,16057
33208,2025,69940
33208,2030,69040
33208,2035,67828
33208,2040,66321
33208,2045,64545
33208,2050,62758
33208,2055,60988
33208,2060,58991
33208,2065,56833
33208,2070,54579
33209,2025,25682
33209,2030,23236
33209,2035,20921
33209,2040,18600
33209,2045,16460
33209,2050,14543
33209,2055,12945
33209,2060,11417
33209,2065,10110
33209,2070,8877
33210,2025,24916
33210,2030,22420
33210,2035,20155
33210,2040,18063
33210,2045,16154
33210,2050,14326
33210,2055,12720
33210,2060,11268
33210,2065,9970
33210,2070,8828
33211,2025,31363
33211,2030,28523
33211,2035,25634
33211,2040,22888
33211,2045,20317
33211,2050,17977
33211,2055,15897
33211,2060,13955
33211,2065,12124
33211,2070,10458
33212,2025,34904
33212,2030,33454
33212,2035,31891
33212,2040,30210
33212,2045,28526
33212,2050,26887
33212,2055,25322
33212,2060,23758
33212,2065,22170
33212,2070,20606
33213,2025,41355
33213,2030,40030
33213,2035,38567
33213,2040,37030
33213,2045,35557
33213,2050,34149
33213,2055,32804
33213,2060,31481
33213,2065,30120
33213,2070,28765
33214,2025,39253
33214,2030,35984
33214,2035,32922
33214,2040,30060
33214,2045,27341
33214,2050,24772
33214,2055,22413
33214,2060,20230
33214,2065,18225
33214,2070,16351
33215,2025,24323
33215,2030,22293
33215,2035,20365
33215,2040,18578
33215,2045,16807
33215,2050,15180
33215,2055,13711
33215,2060,12338
33215,2065,11081
33215,2070,9904
33216,2025,34701
33216,2030,32624
33216,2035,30489
33216,2040,28363
33216,2045,26372
33216,2050,24503
33216,2055,22730
33216,2060,21039
33216,2065,19384
33216,2070,17784
33346,2025,12593
33346,2030,11693
33346,2035,10781
33346,2040,9874
33346,2045,9016
33346,2050,8212
33346,2055,7492
33346,2060,6842
33346,2065,6200
33346,2070,5580
33423,2025,12381
33423,2030,12205
33423,2035,11979
33423,2040,11744
33423,2045,11497
33423,2050,11218
33423,2055,10923
33423,2060,10603
33423,2065,10283
33423,2070,9938
33445,2025,10681
33445,2030,10382
33445,2035,10069
33445,2040,9737
33445,2045,9399
33445,2050,9055
33445,2055,8727
33445,2060,8398
33445,2065,8070
33445,2070,7724
33461,2025,14276
33461,2030,13368
33461,2035,12516
33461,2040,11666
33461,2045,10853
33461,2050,10112
33461,2055,9394
33461,2060,8746
33461,2065,8111
33461,2070,7481
33586,2025,762
33586,2030,698
33586,2035,654
33586,2040,607
33586,2045,579
33586,2050,545
33586,2055,514
33586,2060,494
33586,2065,473
33586,2070,460
33606,2025,11424
33606,2030,10784
33606,2035,10160
33606,2040,9551
33606,2045,8972
33606,2050,8425
33606,2055,7906
33606,2060,7420
33606,2065,7004
33606,2070,6579
33622,2025,12342
33622,2030,11971
33622,2035,11604
33622,2040,11243
33622,2045,10906
33622,2050,10523
33622,2055,10166
33622,2060,9773
33622,2065,9365
33622,2070,8969
33623,2025,5128
33623,2030,4812
33623,2035,4510
33623,2040,4177
33623,2045,3869
33623,2050,3587
33623,2055,3340
33623,2060,3097
33623,2065,2893
33623,2070,2673
33643,2025,1295
33643,2030,1229
33643,2035,1187
33643,2040,1124
33643,2045,1078
33643,2050,1037
33643,2055,987
33643,2060,952
33643,2065,916
33643,2070,887
33663,2025,4084
33663,2030,3713
33663,2035,3396
33663,2040,3067
33663,2045,2785
33663,2050,2520
33663,2055,2259
33663,2060,2036
33663,2065,1841
33663,2070,1661
33666,2025,11861
33666,2030,10785
33666,2035,9781
33666,2040,8865
33666,2045,8000
33666,2050,7191
33666,2055,6470
33666,2060,5780
33666,2065,5167
33666,2070,4595
33681,2025,9971
33681,2030,9110
33681,2035,8305
33681,2040,7574
33681,2045,6861
33681,2050,6198
33681,2055,5605
33681,2060,5051
33681,2065,4547
33681,2070,4056
34100,2025,1114896
34100,2030,1096410
34100,2035,1074114
34100,2040,1047879
34100,2045,1018703
34100,2050,988000
34100,2055,954532
34100,2060,918564
34100,2065,879589
34100,2070,839499
34101,2025,145205
34101,2030,145392
34101,2035,144790
34101,2040,143247
34101,2045,140781
34101,2050,137783
34101,2055,134309
34101,2060,130235
34101,2065,125681
34101,2070,120789
34102,2025,118464
34102,2030,115149
34102,2035,111650
34102,2040,108135
34102,2045,104664
34102,2050,101173
34102,2055,97481
34102,2060,93550
34102,2065,89378
34102,2070,85297
34103,2025,143419
34103,2030,142573
34103,2035,140968
34103,2040,138609
34103,2045,135618
34103,2050,132324
34103,2055,128672
34103,2060,124534
34103,2065,119956
34103,2070,115140
34104,2025,181941
34104,2030,179016
34104,2035,175901
34104,2040,172179
34104,2045,167919
34104,2050,163373
34104,2055,158315
34104,2060,152975
34104,2065,147263
34104,2070,141527
34105,2025,255626
34105,2030,254073
34105,2035,251655
34105,2040,248301
34105,2045,243970
34105,2050,238777
34105,2055,232452
34105,2060,225117
34105,2065,216706
34105,2070,207624
34106,2025,134445
34106,2030,127160
34106,2035,119388
34106,2040,111314
34106,2045,103404
34106,2050,96012
34106,2055,88890
34106,2060,82149
34106,2065,75459
34106,2070,68898
34107,2025,80273
34107,2030,78069
34107,2035,75722
34107,2040,73187
34107,2045,70595
34107,2050,67975
34107,2055,65150
34107,2060,62290
34107,2065,59245
34107,2070,56199
34108,2025,152603
34108,2030,150406
34108,2035,147278
34108,2040,143408
34108,2045,139246
34108,2050,135023
34108,2055,130594
34108,2060,125942
34108,2065,120949
34108,2070,115884
34202,2025,198307
34202,2030,183709
34202,2035,169193
34202,2040,155185
34202,2045,142356
34202,2050,130743
34202,2055,119837
34202,2060,109335
34202,2065,99035
34202,2070,89468
34203,2025,22269
34203,2030,20017
34203,2035,17843
34203,2040,15734
34203,2045,13793
34203,2050,12063
34203,2055,10521
34203,2060,9119
34203,2065,7850
34203,2070,6679
34204,2025,85341
34204,2030,79583
34204,2035,73902
34204,2040,68353
34204,2045,63023
34204,2050,57911
34204,2055,53178
34204,2060,48672
34204,2065,44289
34204,2070,40197
34205,2025,110021
34205,2030,103918
34205,2035,97814
34205,2040,91739
34205,2045,85930
34205,2050,80401
34205,2055,75147
34205,2060,69985
34205,2065,64859
34205,2070,59931
34207,2025,455499
34207,2030,445269
34207,2035,433658
34207,2040,420792
34207,2045,407436
34207,2050,393908
34207,2055,380339
34207,2060,366115
34207,2065,350990
34207,2070,335238
34208,2025,36579
34208,2030,33503
34208,2035,30540
34208,2040,27723
34208,2045,25004
34208,2050,22457
34208,2055,20103
34208,2060,17925
34208,2065,15861
34208,2070,13916
34209,2025,48016
34209,2030,45294
34209,2035,42680
34209,2040,40106
34209,2045,37448
34209,2050,34792
34209,2055,32316
34209,2060,29877
34209,2065,27543
34209,2070,25253
34210,2025,28986
34210,2030,26242
34210,2035,23746
34210,2040,21482
34210,2045,19317
34210,2050,17391
34210,2055,15675
34210,2060,14165
34210,2065,12788
34210,2070,11542
34211,2025,24797
34211,2030,23224
34211,2035,21658
34211,2040,20096
34211,2045,18575
34211,2050,17157
34211,2055,15863
34211,2060,14637
34211,2065,13476
34211,2070,12367
34212,2025,204595
34212,2030,203218
34212,2035,200796
34212,2040,196733
34212,2045,191765
34212,2050,186683
34212,2055,181173
34212,2060,174796
34212,2065,167740
34212,2070,160286
34213,2025,113699
34213,2030,110690
34213,2035,107163
34213,2040,103297
34213,2045,99253
34213,2050,95306
34213,2055,91397
34213,2060,87503
34213,2065,83596
34213,2070,79622
34214,2025,24303
34214,2030,22200
34214,2035,20263
34214,2040,18351
34214,2045,16429
34214,2050,14689
34214,2055,13100
34214,2060,11684
34214,2065,10370
34214,2070,9122
34215,2025,19455
34215,2030,17335
34215,2035,15267
34215,2040,13328
34215,2045,11586
34215,2050,10041
34215,2055,8693
34215,2060,7526
34215,2065,6504
34215,2070,5583
34302,2025,51101
34302,2030,49914
34302,2035,48574
34302,2040,47229
34302,2045,45916
34302,2050,44463
34302,2055,42865
34302,2060,41215
34302,2065,39475
34302,2070,37776
34304,2025,33439
34304,2030,32659
34304,2035,31780
34304,2040,30822
34304,2045,29794
34304,2050,28709
34304,2055,27547
34304,2060,26388
34304,2065,25163
34304,2070,23912
34307,2025,21555
34307,2030,20133
34307,2035,18625
34307,2040,17185
34307,2045,15933
34307,2050,14794
34307,2055,13670
34307,2060,12594
34307,2065,11539
34307,2070,10486
34309,2025,12198
34309,2030,11723
34309,2035,11234
34309,2040,10756
34309,2045,10287
34309,2050,9821
34309,2055,9346
34309,2060,8863
34309,2065,8350
34309,2070,7857
34368,2025,5059
34368,2030,4441
34368,2035,3896
34368,2040,3402
34368,2045,2956
34368,2050,2552
34368,2055,2215
34368,2060,1924
34368,2065,1696
34368,2070,1496
34369,2025,16237
34369,2030,15153
34369,2035,14155
34369,2040,13195
34369,2045,12250
34369,2050,11321
34369,2055,10453
34369,2060,9623
34369,2065,8827
34369,2070,8054
34431,2025,6917
34431,2030,6224
34431,2035,5578
34431,2040,5030
34431,2045,4580
34431,2050,4210
34431,2055,3872
34431,2060,3618
34431,2065,3358
34431,2070,3141
34462,2025,14260
34462,2030,13062
34462,2035,11956
34462,2040,10955
34462,2045,9935
34462,2050,9007
34462,2055,8178
34462,2060,7408
34462,2065,6682
34462,2070,6046
34545,2025,7093
34545,2030,6244
34545,2035,5505
34545,2040,4847
34545,2045,4229
34545,2050,3675
34545,2055,3205
34545,2060,2791
34545,2065,2436
34545,2070,2126
35201,2025,89921
35201,2030,83230
35201,2035,76742
35201,2040,70530
35201,2045,64711
35201,2050,59523
35201,2055,54807
35201,2060,50419
35201,2065,46177
35201,2070,41945
35202,2025,156482
35202,2030,148593
35202,2035,140559
35202,2040,132192
35202,2045,123836
35202,2050,115921
35202,2055,108326
35202,2060,101053
35202,2065,93773
35202,2070,86537
35203,2025,192093
35203,2030,186680
35203,2035,181036
35203,2040,174830
35203,2045,168143
35203,2050,161330
35203,2055,154504
35203,2060,147165
35203,2065,139625
35203,2070,131973
35204,2025,35412
35204,2030,31719
35204,2035,28239
35204,2040,24972
35204,2045,21909
35204,2050,19132
35204,2055,16726
35204,2060,14501
35204,2065,12462
35204,2070,10600
35206,2025,112266
35206,2030,109156
35206,2035,105718
35206,2040,102031
35206,2045,98217
35206,2050,94447
35206,2055,90699
35206,2060,86893
35206,2065,82995
35206,2070,79018
35207,2025,58104
35207,2030,56947
35207,2035,55574
35207,2040,54043
35207,2045,52451
35207,2050,50794
35207,2055,49091
35207,2060,47262
35207,2065,45300
35207,2070,43252
35208,2025,132173
35208,2030,123429
35208,2035,114813
35208,2040,106439
35208,2045,98318
35208,2050,90559
35208,2055,83313
35208,2060,76312
35208,2065,69562
35208,2070,63118
35210,2025,47574
35210,2030,44948
35210,2035,42223
35210,2040,39455
35210,2045,36843
35210,2050,34339
35210,2055,31985
35210,2060,29742
35210,2065,27521
35210,2070,25275
35211,2025,28890
35211,2030,25948
35211,2035,23169
35211,2040,20559
35211,2045,18091
35211,2050,15875
35211,2055,13986
35211,2060,12283
35211,2065,10737
35211,2070,9273
35212,2025,28498
35212,2030,26539
35212,2035,24604
35212,2040,22704
35212,2045,20888
35212,2050,19154
35212,2055,17543
35212,2060,16008
35212,2065,14574
35212,2070,13227
35213,2025,20123
35213,2030,18037
35213,2035,16105
35213,2040,14203
35213,2045,12476
35213,2050,10854
35213,2055,9470
35213,2060,8219
35213,2065,7079
35213,2070,6060
35215,2025,131447
35215,2030,124065
35215,2035,116486
35215,2040,108730
35215,2045,101067
35215,2050,93878
35215,2055,87060
35215,2060,80329
35215,2065,73709
35215,2070,67268
35216,2025,58065
35216,2030,54676
35216,2035,51269
35216,2040,47909
35216,2045,44610
35216,2050,41441
35216,2055,38496
35216,2060,35639
35216,2065,32848
35216,2070,30124
35305,2025,13881
35305,2030,12171
35305,2035,10617
35305,2040,9188
35305,2045,7936
35305,2050,6849
35305,2055,5937
35305,2060,5120
35305,2065,4396
35305,2070,3715
35321,2025,5757
35321,2030,5514
35321,2035,5266
35321,2040,5018
35321,2045,4780
35321,2050,4520
35321,2055,4255
35321,2060,4004
35321,2065,3790
35321,2070,3577
35341,2025,1993
35341,2030,1730
35341,2035,1477
35341,2040,1263
35341,2045,1085
35341,2050,935
35341,2055,797
35341,2060,687
35341,2065,590
35341,2070,507
35343,2025,13169
35343,2030,12267
35343,2035,11385
35343,2040,10508
35343,2045,9656
35343,2050,8828
35343,2055,8046
35343,2060,7253
35343,2065,6489
35343,2070,5753
35344,2025,10879
35344,2030,9979
35344,2035,9143
35344,2040,8262
35344,2045,7388
35344,2050,6577
35344,2055,5858
35344,2060,5221
35344,2065,4613
35344,2070,4040
35502,2025,2884
35502,2030,2584
35502,2035,2290
35502,2040,2037
35502,2045,1795
35502,2050,1579
35502,2055,1373
35502,2060,1206
35502,2065,1053
35502,2070,899
36201,2025,247243
36201,2030,237992
36201,2035,228065
36201,2040,217183
36201,2045,205695
36201,2050,194272
36201,2055,183136
36201,2060,171755
36201,2065,160245
36201,2070,149037
36202,2025,52388
36202,2030,48873
36202,2035,45246
36202,2040,41505
36202,2045,37793
36202,2050,34277
36202,2055,31060
36202,2060,27978
36202,2065,24966
36202,2070,22117
36203,2025,35291
36203,2030,32613
36203,2035,29907
36203,2040,27206
36203,2045,24546
36203,2050,22013
36203,2055,19682
36203,2060,17477
36203,2065,15356
36203,2070,13425
36204,2025,66593
36204,2030,62251
36204,2035,57835
36204,2040,53495
36204,2045,49251
36204,2050,45202
36204,2055,41459
36204,2060,37763
36204,2065,34125
36204,2070,30661
36205,2025,35614
36205,2030,32931
36205,2035,30298
36205,2040,27665
36205,2045,25029
36205,2050,22539
36205,2055,20281
36205,2060,18162
36205,2065,16137
36205,2070,14249
36206,2025,31703
36206,2030,29082
36206,2035,26532
36206,2040,23991
36206,2045,21479
36206,2050,19116
36206,2055,17035
36206,2060,15068
36206,2065,13250
36206,2070,11545
36207,2025,25021
36207,2030,22778
36207,2035,20654
36207,2040,18591
36207,2045,16581
36207,2050,14705
36207,2055,13055
36207,2060,11518
36207,2065,10115
36207,2070,8785
36208,2025,20448
36208,2030,17641
36208,2035,15155
36208,2040,12951
36208,2045,10932
36208,2050,9109
36208,2055,7604
36208,2060,6304
36208,2065,5185
36208,2070,4258
36301,2025,4338
36301,2030,3865
36301,2035,3412
36301,2040,2992
36301,2045,2594
36301,2050,2251
36301,2055,1963
36301,2060,1708
36301,2065,1478
36301,2070,1275
36302,2025,1171
36302,2030,1024
36302,2035,892
36302,2040,794
36302,2045,702
36302,2050,632
36302,2055,571
36302,2060,506
36302,2065,458
36302,2070,415
36321,2025,1886
36321,2030,1666
36321,2035,1451
36321,2040,1234
36321,2045,1062
36321,2050,900
36321,2055,752
36321,2060,633
36321,2065,535
36321,2070,440
36341,2025,23840
36341,2030,22866
36341,2035,21810
36341,2040,20661
36341,2045,19461
36341,2050,18270
36341,2055,17134
36341,2060,16002
36341,2065,14870
36341,2070,13747
36342,2025,3962
36342,2030,3411
36342,2035,2924
36342,2040,2492
36342,2045,2113
36342,2050,1775
36342,2055,1490
36342,2060,1269
36342,2065,1091
36342,2070,931
36368,2025,3371
36368,2030,2829
36368,2035,2334
36368,2040,1885
36368,2045,1485
36368,2050,1151
36368,2055,875
36368,2060,677
36368,2065,517
36368,2070,319
36383,2025,3188
36383,2030,2731
36383,2035,2335
36383,2040,1959
36383,2045,1626
36383,2050,1340
36383,2055,1103
36383,2060,901
36383,2065,732
36383,2070,600
36387,2025,5591
36387,2030,4892
36387,2035,4243
36387,2040,3662
36387,2045,3150
36387,2050,2686
36387,2055,2296
36387,2060,1965
36387,2065,1680
36387,2070,1414
36388,2025,7487
36388,2030,6621
36388,2035,5810
36388,2040,5050
36388,2045,4338
36388,2050,3702
36388,2055,3147
36388,2060,2666
36388,2065,2256
36388,2070,1865
36401,2025,14138
36401,2030,13629
36401,2035,13075
36401,2040,12425
36401,2045,11678
36401,2050,10919
36401,2055,10184
36401,2060,9418
36401,2065,8630
36401,2070,7854
36402,2025,22760
36402,2030,22580
36402,2035,22245
36402,2040,21803
36402,2045,21201
36402,2050,20540
36402,2055,19830
36402,2060,19046
36402,2065,18222
36402,2070,17365
36403,2025,35763
36403,2030,35348
36403,2035,34658
36403,2040,33701
36403,2045,32508
36403,2050,31207
36403,2055,29887
36403,2060,28541
36403,2065,27132
36403,2070,25644
36404,2025,12879
36404,2030,12274
36404,2035,11627
36404,2040,10890
36404,2045,10110
36404,2050,9350
36404,2055,8654
36404,2060,7966
36404,2065,7279
36404,2070,6596
36405,2025,10541
36405,2030,9824
36405,2035,9074
36405,2040,8325
36405,2045,7525
36405,2050,6763
36405,2055,6080
36405,2060,5438
36405,2065,4827
36405,2070,4252
36468,2025,6600
36468,2030,5746
36468,2035,4941
36468,2040,4222
36468,2045,3575
36468,2050,2999
36468,2055,2514
36468,2060,2081
36468,2065,1732
36468,2070,1424
36489,2025,12619
36489,2030,11806
36489,2035,10952
36489,2040,10065
36489,2045,9188
36489,2050,8306
36489,2055,7499
36489,2060,6721
36489,2065,5990
36489,2070,5307
37201,2025,416084
37201,2030,406722
37201,2035,396282
37201,2040,385109
37201,2045,373090
37201,2050,360866
37201,2055,347993
37201,2060,334069
37201,2065,319078
37201,2070,303532
37202,2025,107749
37202,2030,105305
37202,2035,102548
37202,2040,99467
37202,2045,96103
37202,2050,92699
37202,2055,89214
37202,2060,85533
37202,2065,81623
37202,2070,77578
37203,2025,49414
37203,2030,46593
37203,2035,43848
37203,2040,41090
37203,2045,38357
37203,2050,35866
37203,2055,33510
37203,2060,31203
37203,2065,28939
37203,2070,26691
37204,2025,31249
37204,2030,29636
37204,2035,27997
37204,2040,26373
37204,2045,24778
37204,2050,23275
37204,2055,21876
37204,2060,20520
37204,2065,19190
37204,2070,17897
37205,2025,54102
37205,2030,51057
37205,2035,48006
37205,2040,44964
37205,2045,41911
37205,2050,38946
37205,2055,36135
37205,2060,33434
37205,2065,30809
37205,2070,28301
37206,2025,43922
37206,2030,40587
37206,2035,37276
37206,2040,33980
37206,2045,30736
37206,2050,27698
37206,2055,24919
37206,2060,22264
37206,2065,19791
37206,2070,17452
37207,2025,25807
37207,2030,23035
37207,2035,20390
37207,2040,17971
37207,2045,15731
37207,2050,13746
37207,2055,11981
37207,2060,10369
37207,2065,8911
37207,2070,7605
37208,2025,58482
37208,2030,54808
37208,2035,51123
37208,2040,47461
37208,2045,43873
37208,2050,40494
37208,2055,37403
37208,2060,34408
37208,2065,31504
37208,2070,28728
37322,2025,11450
37322,2030,10377
37322,2035,9313
37322,2040,8285
37322,2045,7349
37322,2050,6507
37322,2055,5764
37322,2060,5084
37322,2065,4479
37322,2070,3906
37324,2025,12688
37324,2030,11538
37324,2035,10433
37324,2040,9402
37324,2045,8482
37324,2050,7642
37324,2055,6862
37324,2060,6153
37324,2065,5504
37324,2070,4920
37341,2025,27223
37341,2030,26176
37341,2035,25099
37341,2040,23920
37341,2045,22748
37341,2050,21576
37341,2055,20443
37341,2060,19344
37341,2065,18278
37341,2070,17261
37364,2025,3130
37364,2030,2953
37364,2035,2779
37364,2040,2630
37364,2045,2511
37364,2050,2406
37364,2055,2304
37364,2060,2214
37364,2065,2132
37364,2070,2049
37386,2025,21066
37386,2030,20755
37386,2035,20340
37386,2040,19842
37386,2045,19255
37386,2050,18610
37386,2055,17914
37386,2060,17135
37386,2065,16293
37386,2070,15416
37387,2025,21746
37387,2030,20583
37387,2035,19336
37387,2040,18004
37387,2045,16754
37387,2050,15554
37387,2055,14462
37387,2060,13422
37387,2065,12456
37387,2070,11497
37403,2025,7697
37403,2030,7007
37403,2035,6345
37403,2040,5722
37403,2045,5102
37403,2050,4545
37403,2055,4048
37403,2060,3594
37403,2065,3173
37403,2070,2773
37404,2025,22755
37404,2030,21888
37404,2035,20941
37404,2040,19920
37404,2045,18849
37404,2050,17795
37404,2055,16782
37404,2060,15816
37404,2065,14827
37404,2070,13816
37406,2025,15872
37406,2030,14814
37406,2035,13853
37406,2040,12899
37406,2045,11960
37406,2050,11098
37406,2055,10329
37406,2060,9614
37406,2065,8943
37406,2070,8297
38201,2025,512719
38201,2030,500341
38201,2035,486284
38201,2040,470105
38201,2045,452266
38201,2050,434018
38201,2055,415297
38201,2060,395425
38201,2065,374622
38201,2070,353577
38202,2025,131950
38202,2030,124018
38202,2035,116051
38202,2040,108182
38202,2045,100452
38202,2050,93121
38202,2055,86080
38202,2060,79222
38202,2065,72432
38202,2070,65845
38203,2025,65057
38203,2030,58880
38203,2035,52856
38203,2040,47108
38203,2045,41750
38203,2050,36768
38203,2055,32367
38203,2060,28301
38203,2065,24536
38203,2070,21190
38204,2025,28849
38204,2030,25910
38204,2035,23062
38204,2040,20379
38204,2045,17941
38204,2050,15689
38204,2055,13682
38204,2060,11883
38204,2065,10249
38204,2070,8766
38205,2025,109148
38205,2030,104061
38205,2035,99049
38205,2040,94119
38205,2045,89179
38205,2050,84241
38205,2055,79347
38205,2060,74450
38205,2065,69533
38205,2070,64768
38206,2025,102286
38206,2030,97589
38206,2035,92771
38206,2040,87887
38206,2045,82842
38206,2050,77720
38206,2055,72732
38206,2060,67795
38206,2065,62857
38206,2070,58112
38207,2025,38149
38207,2030,34507
38207,2035,31051
38207,2040,27904
38207,2045,24876
38207,2050,21992
38207,2055,19376
38207,2060,16970
38207,2065,14761
38207,2070,12773
38210,2025,35014
38210,2030,32965
38210,2035,30864
38210,2040,28752
38210,2045,26644
38210,2050,24648
38210,2055,22800
38210,2060,20962
38210,2065,19198
38210,2070,17507
38213,2025,80038
38213,2030,74680
38213,2035,69386
38213,2040,64075
38213,2045,58732
38213,2050,53528
38213,2055,48625
38213,2060,43922
38213,2065,39342
38213,2070,35085
38214,2025,31889
38214,2030,28646
38214,2035,25683
38214,2040,22904
38214,2045,20364
38214,2050,17994
38214,2055,15908
38214,2060,13997
38214,2065,12238
38214,2070,10662
38215,2025,34720
38215,2030,33462
38215,2035,32080
38215,2040,30676
38215,2045,29185
38215,2050,27683
38215,2055,26272
38215,2060,24808
38215,2065,23381
38215,2070,21935
38356,2025,5780
38356,2030,5218
38356,2035,4597
38356,2040,4084
38356,2045,3615
38356,2050,3220
38356,2055,2872
38356,2060,2597
38356,2065,2334
38356,2070,2111
38386,2025,6366
38386,2030,5514
38386,2035,4771
38386,2040,4145
38386,2045,3583
38386,2050,3035
38386,2055,2579
38386,2060,2183
38386,2065,1837
38386,2070,1544
38401,2025,29654
38401,2030,28444
38401,2035,27139
38401,2040,25866
38401,2045,24679
38401,2050,23482
38401,2055,22344
38401,2060,21144
38401,2065,19975
38401,2070,18806
38402,2025,19400
38402,2030,18269
38402,2035,17117
38402,2040,15924
38402,2045,14697
38402,2050,13513
38402,2055,12404
38402,2060,11364
38402,2065,10344
38402,2070,9350
38422,2025,13909
38422,2030,12579
38422,2035,11262
38422,2040,10079
38422,2045,8960
38422,2050,7934
38422,2055,7019
38422,2060,6163
38422,2065,5397
38422,2070,4696
38442,2025,7572
38442,2030,6606
38442,2035,5746
38442,2040,4975
38442,2045,4247
38442,2050,3582
38442,2055,3002
38442,2060,2503
38442,2065,2076
38442,2070,1717
38484,2025,3436
38484,2030,3142
38484,2035,2822
38484,2040,2501
38484,2045,2201
38484,2050,1910
38484,2055,1655
38484,2060,1442
38484,2065,1234
38484,2070,1050
38488,2025,8657
38488,2030,7779
38488,2035,6972
38488,2040,6190
38488,2045,5418
38488,2050,4684
38488,2055,4066
38488,2060,3524
38488,2065,3018
38488,2070,2573
38506,2025,17307
38506,2030,15226
38506,2035,13246
38506,2040,11361
38506,2045,9592
38506,2050,7994
38506,2055,6615
38506,2060,5450
38506,2065,4447
38506,2070,3565
39201,2025,321543
39201,2030,308203
39201,2035,294310
39201,2040,279624
39201,2045,264448
39201,2050,249431
39201,2055,234532
39201,2060,219469
39201,2065,203997
39201,2070,188711
39202,2025,9998
39202,2030,8471
39202,2035,7027
39202,2040,5739
39202,2045,4636
39202,2050,3717
39202,2055,2965
39202,2060,2374
39202,2065,1874
39202,2070,1463
39203,2025,14662
39203,2030,13315
39203,2035,12005
39203,2040,10725
39203,2045,9476
39203,2050,8342
39203,2055,7310
39203,2060,6386
39203,2065,5516
39203,2070,4750
39204,2025,47558
39204,2030,45270
39204,2035,42929
39204,2040,40388
39204,2045,37692
39204,2050,35072
39204,2055,32636
39204,2060,30232
39204,2065,27720
39204,2070,25291
39205,2025,25338
39205,2030,23676
39205,2035,21995
39205,2040,20277
39205,2045,18654
39205,2050,17184
39205,2055,15839
39205,2060,14551
39205,2065,13335
39205,2070,12154
39206,2025,18998
39206,2030,17161
39206,2035,15347
39206,2040,13598
39206,2045,11984
39206,2050,10506
39206,2055,9214
39206,2060,8051
39206,2065,7008
39206,2070,6034
39208,2025,18076
39208,2030,16369
39208,2035,14707
39208,2040,13079
39208,2045,11472
39208,2050,9980
39208,2055,8651
39208,2060,7426
39208,2065,6324
39208,2070,5343
39209,2025,10824
39209,2030,9472
39209,2035,8204
39209,2040,7011
39209,2045,5940
39209,2050,5020
39209,2055,4236
39209,2060,3543
39209,2065,2949
39209,2070,2414
39210,2025,32302
39210,2030,30161
39210,2035,27967
39210,2040,25815
39210,2045,23635
39210,2050,21569
39210,2055,19654
39210,2060,17797
39210,2065,16023
39210,2070,14296
39211,2025,31980
39211,2030,30780
39211,2035,29519
39211,2040,28187
39211,2045,26799
39211,2050,25376
39211,2055,23962
39211,2060,22527
39211,2065,21048
39211,2070,19570
39212,2025,25048
39212,2030,23272
39212,2035,21596
39212,2040,20037
39212,2045,18556
39212,2050,17267
39212,2055,16125
39212,2060,15076
39212,2065,14035
39212,2070,12998
39301,2025,2202
39301,2030,1926
39301,2035,1650
39301,2040,1405
39301,2045,1180
39301,2050,977
39301,2055,780
39301,2060,634
39301,2065,507
39301,2070,411
