municipality_code,name,prefecture,kana,population,scraper_type,scraper_base_url,tenant_id,press_rss_url,opendata_url,tier,is_active,notes
15226,南魚沼市,新潟県,ミナミウオヌマシ,,unknown,,,,,3,false,
15227,胎内市,新潟県,タイナイシ,,unknown,,,,,3,false,
15307,聖籠町,新潟県,セイロウマチ,,unknown,,,,,3,false,
15342,弥彦村,新潟県,ヤヒコムラ,,unknown,,,,,3,false,
15361,田上町,新潟県,タガミマチ,,unknown,,,,,3,false,
15385,阿賀町,新潟県,アガマチ,,unknown,,,,,3,false,
15405,出雲崎町,新潟県,イズモザキマチ,,unknown,,,,,3,false,
15461,湯沢町,新潟県,ユザワマチ,,unknown,,,,,3,false,
15482,津南町,新潟県,ツナンマチ,,unknown,,,,,3,false,
15504,刈羽村,新潟県,カリワムラ,,unknown,,,,,3,false,
15581,関川村,新潟県,セキカワムラ,,unknown,,,,,3,false,
15586,粟島浦村,新潟県,アワシマウラムラ,,unknown,,,,,3,false,
16000,富山県,富山県,トヤマケン,,unknown,,,,,3,false,prefecture_aggregate
16201,富山市,富山県,トヤマシ,,unknown,,,,,3,false,
16202,高岡市,富山県,タカオカシ,,unknown,,,,,3,false,
16204,魚津市,富山県,ウオヅシ,,unknown,,,,,3,false,
16205,氷見市,富山県,ヒミシ,,unknown,,,,,3,false,
16206,滑川市,富山県,ナメリカワシ,,unknown,,,,,3,false,
16207,黒部市,富山県,クロベシ,,unknown,,,,,3,false,
16208,砺波市,富山県,トナミシ,,unknown,,,,,3,false,
16209,小矢部市,富山県,オヤベシ,,unknown,,,,,3,false,
16210,南砺市,富山県,ナントシ,,unknown,,,,,3,false,
16211,射水市,富山県,イミズシ,,unknown,,,,,3,false,
16321,舟橋村,富山県,フナハシムラ,,unknown,,,,,3,false,
16322,上市町,富山県,カミイチマチ,,unknown,,,,,3,false,
16323,立山町,富山県,タテヤママチ,,unknown,,,,,3,false,
16342,入善町,富山県,ニュウゼンマチ,,unknown,,,,,3,false,
16343,朝日町,富山県,アサヒマチ,,unknown,,,,,3,false,
17000,石川県,石川県,イシカワケン,,unknown,,,,,3,false,prefecture_aggregate
17201,金沢市,石川県,カナザワシ,,unknown,,,,,3,false,
17202,七尾市,石川県,ナナオシ,,unknown,,,,,3,false,
17203,小松市,石川県,コマツシ,,unknown,,,,,3,false,
17204,輪島市,石川県,ワジマシ,,unknown,,,,,3,false,
17205,珠洲市,石川県,スズシ,,unknown,,,,,3,false,
17206,加賀市,石川県,カガシ,,unknown,,,,,3,false,
17207,羽咋市,石川県,ハクイシ,,unknown,,,,,3,false,
17209,かほく市,石川県,カホクシ,,unknown,,,,,3,false,
17210,白山市,石川県,ハクサンシ,,unknown,,,,,3,false,
17211,能美市,石川県,ノミシ,,unknown,,,,,3,false,
17212,野々市市,石川県,ノノイチシ,,unknown,,,,,3,false,
17324,川北町,石川県,カワキタマチ,,unknown,,,,,3,false,
17361,津幡町,石川県,ツバタマチ,,unknown,,,,,3,false,
17365,内灘町,石川県,ウチナダマチ,,unknown,,,,,3,false,
17384,志賀町,石川県,シカマチ,,unknown,,,,,3,false,
17386,宝達志水町,石川県,ホウダツシミズチョウ,,unknown,,,,,3,false,
17407,中能登町,石川県,ナカノトマチ,,unknown,,,,,3,false,
17461,穴水町,石川県,アナミズマチ,,unknown,,,,,3,false,
17463,能登町,石川県,ノトチョウ,,unknown,,,,,3,false,
18000,福井県,福井県,フクイケン,,unknown,,,,,3,false,prefecture_aggregate
18201,福井市,福井県,フクイシ,,unknown,,,,,3,false,
18202,敦賀市,福井県,ツルガシ,,unknown,,,,,3,false,
18204,小浜市,福井県,オバマシ,,unknown,,,,,3,false,
18205,大野市,福井県,オオノシ,,unknown,,,,,3,false,
18206,勝山市,福井県,カツヤマシ,,unknown,,,,,3,false,
18207,鯖江市,福井県,サバエシ,,unknown,,,,,3,false,
18208,あわら市,福井県,アワラシ,,unknown,,,,,3,false,
18209,越前市,福井県,エチゼンシ,,unknown,,,,,3,false,
18210,坂井市,福井県,サカイシ,,unknown,,,,,3,false,
18322,永平寺町,福井県,エイヘイジチョウ,,unknown,,,,,3,false,
18382,池田町,福井県,イケダチョウ,,unknown,,,,,3,false,
18404,南越前町,福井県,ミナミエチゼンチョウ,,unknown,,,,,3,false,
18423,越前町,福井県,エチゼンチョウ,,unknown,,,,,3,false,
18442,美浜町,福井県,ミハマチョウ,,unknown,,,,,3,false,
18481,高浜町,福井県,タカハマチョウ,,unknown,,,,,3,false,
18483,おおい町,福井県,オオイチョウ,,unknown,,,,,3,false,
18501,若狭町,福井県,ワカサチョウ,,unknown,,,,,3,false,
19000,山梨県,山梨県,ヤマナシケン,,unknown,,,,,3,false,prefecture_aggregate
19201,甲府市,山梨県,コウフシ,,unknown,,,,,3,false,
19202,富士吉田市,山梨県,フジヨシダシ,,unknown,,,,,3,false,
19204,都留市,山梨県,ツルシ,,unknown,,,,,3,false,
19205,山梨市,山梨県,ヤマナシシ,,unknown,,,,,3,false,
19206,大月市,山梨県,オオツキシ,,unknown,,,,,3,false,
19207,韮崎市,山梨県,ニラサキシ,,unknown,,,,,3,false,
19208,南アルプス市,山梨県,ミナミアルプスシ,,unknown,,,,,3,false,
19209,北杜市,山梨県,ホクトシ,,unknown,,,,,3,false,
19210,甲斐市,山梨県,カイシ,,unknown,,,,,3,false,
19211,笛吹市,山梨県,フエフキシ,,unknown,,,,,3,false,
19212,上野原市,山梨県,ウエノハラシ,,unknown,,,,,3,false,
19213,甲州市,山梨県,コウシュウシ,,unknown,,,,,3,false,
19214,中央市,山梨県,チュウオウシ,,unknown,,,,,3,false,
19346,市川三郷町,山梨県,イチカワミサトチョウ,,unknown,,,,,3,false,
19364,早川町,山梨県,ハヤカワチョウ,,unknown,,,,,3,false,
19365,身延町,山梨県,ミノブチョウ,,unknown,,,,,3,false,
19366,南部町,山梨県,ナンブチョウ,,unknown,,,,,3,false,
19368,富士川町,山梨県,フジカワチョウ,,unknown,,,,,3,false,
19384,昭和町,山梨県,ショウワチョウ,,unknown,,,,,3,false,
19422,道志村,山梨県,ドウシムラ,,unknown,,,,,3,false,
19423,西桂町,山梨県,ニシカツラチョウ,,unknown,,,,,3,false,
19424,忍野村,山梨県,オシノムラ,,unknown,,,,,3,false,
19425,山中湖村,山梨県,ヤマナカコムラ,,unknown,,,,,3,false,
19429,鳴沢村,山梨県,ナルサワムラ,,unknown,,,,,3,false,
19430,富士河口湖町,山梨県,フジカワグチコマチ,,unknown,,,,,3,false,
19442,小菅村,山梨県,コスゲムラ,,unknown,,,,,3,false,
19443,丹波山村,山梨県,タバヤマムラ,,unknown,,,,,3,false,
20000,長野県,長野県,ナガノケン,,unknown,,,,,3,false,prefecture_aggregate
20201,長野市,長野県,ナガノシ,,unknown,,,,,3,false,
20202,松本市,長野県,マツモトシ,,unknown,,,,,3,false,
20203,上田市,長野県,ウエダシ,,unknown,,,,,3,false,
20204,岡谷市,長野県,オカヤシ,,unknown,,,,,3,false,
20205,飯田市,長野県,イイダシ,,unknown,,,,,3,false,
20206,諏訪市,長野県,スワシ,,unknown,,,,,3,false,
20207,須坂市,長野県,スザカシ,,unknown,,,,,3,false,
20208,小諸市,長野県,コモロシ,,unknown,,,,,3,false,
20209,伊那市,長野県,イナシ,,unknown,,,,,3,false,
20210,駒ヶ根市,長野県,コマガネシ,,unknown,,,,,3,false,
20211,中野市,長野県,ナカノシ,,unknown,,,,,3,false,
20212,大町市,長野県,オオマチシ,,unknown,,,,,3,false,
20213,飯山市,長野県,イイヤマシ,,unknown,,,,,3,false,
20214,茅野市,長野県,チノシ,,unknown,,,,,3,false,
20215,塩尻市,長野県,シオジリシ,,unknown,,,,,3,false,
20217,佐久市,長野県,サクシ,,unknown,,,,,3,false,
20218,千曲市,長野県,チクマシ,,unknown,,,,,3,false,
20219,東御市,長野県,トウミシ,,unknown,,,,,3,false,
20220,安曇野市,長野県,アヅミノシ,,unknown,,,,,3,false,
20303,小海町,長野県,コウミマチ,,unknown,,,,,3,false,
20304,川上村,長野県,カワカミムラ,,unknown,,,,,3,false,
20305,南牧村,長野県,ミナミマキムラ,,unknown,,,,,3,false,
20306,南相木村,長野県,ミナミアイキムラ,,unknown,,,,,3,false,
20307,北相木村,長野県,キタアイキムラ,,unknown,,,,,3,false,
20309,佐久穂町,長野県,サクホマチ,,unknown,,,,,3,false,
20321,軽井沢町,長野県,カルイザワマチ,,unknown,,,,,3,false,
20323,御代田町,長野県,ミヨタマチ,,unknown,,,,,3,false,
20324,立科町,長野県,タテシナマチ,,unknown,,,,,3,false,
20349,青木村,長野県,アオキムラ,,unknown,,,,,3,false,
20350,長和町,長野県,ナガワマチ,,unknown,,,,,3,false,
20361,下諏訪町,長野県,シモスワマチ,,unknown,,,,,3,false,
20362,富士見町,長野県,フジミマチ,,unknown,,,,,3,false,
20363,原村,長野県,ハラムラ,,unknown,,,,,3,false,
20382,辰野町,長野県,タツノマチ,,unknown,,,,,3,false,
20383,箕輪町,長野県,ミノワマチ,,unknown,,,,,3,false,
20384,飯島町,長野県,イイジママチ,,unknown,,,,,3,false,
20385,南箕輪村,長野県,ミナミミノワムラ,,unknown,,,,,3,false,
20386,中川村,長野県,ナカガワムラ,,unknown,,,,,3,false,
20388,宮田村,長野県,ミヤダムラ,,unknown,,,,,3,false,
20402,松川町,長野県,マツカワマチ,,unknown,,,,,3,false,
20403,高森町,長野県,タカモリマチ,,unknown,,,,,3,false,
20404,阿南町,長野県,アナンチョウ,,unknown,,,,,3,false,
20407,阿智村,長野県,アチムラ,,unknown,,,,,3,false,
20409,平谷村,長野県,ヒラヤムラ,,unknown,,,,,3,false,
20410,根羽村,長野県,ネバムラ,,unknown,,,,,3,false,
20411,下條村,長野県,シモジョウムラ,,unknown,,,,,3,false,
20412,売木村,長野県,ウルギムラ,,unknown,,,,,3,false,
20413,天龍村,長野県,テンリュウムラ,,unknown,,,,,3,false,
20414,泰阜村,長野県,ヤスオカムラ,,unknown,,,,,3,false,
20415,喬木村,長野県,タカギムラ,,unknown,,,,,3,false,
20416,豊丘村,長野県,トヨオカムラ,,unknown,,,,,3,false,
20417,大鹿村,長野県,オオシカムラ,,unknown,,,,,3,false,
20422,上松町,長野県,アゲマツマチ,,unknown,,,,,3,false,
20423,南木曽町,長野県,ナギソマチ,,unknown,,,,,3,false,
20425,木祖村,長野県,キソムラ,,unknown,,,,,3,false,
20429,王滝村,長野県,オウタキムラ,,unknown,,,,,3,false,
20430,大桑村,長野県,オオクワムラ,,unknown,,,,,3,false,
20432,木曽町,長野県,キソマチ,,unknown,,,,,3,false,
20446,麻績村,長野県,オミムラ,,unknown,,,,,3,false,
20448,生坂村,長野県,イクサカムラ,,unknown,,,,,3,false,
20450,山形村,長野県,ヤマガタムラ,,unknown,,,,,3,false,
20451,朝日村,長野県,アサヒムラ,,unknown,,,,,3,false,
20452,筑北村,長野県,チクホクムラ,,unknown,,,,,3,false,
20481,池田町,長野県,イケダマチ,,unknown,,,,,3,false,
20482,松川村,長野県,マツカワムラ,,unknown,,,,,3,false,
20485,白馬村,長野県,ハクバムラ,,unknown,,,,,3,false,
20486,小谷村,長野県,オタリムラ,,unknown,,,,,3,false,
20521,坂城町,長野県,サカキマチ,,unknown,,,,,3,false,
20541,小布施町,長野県,オブセマチ,,unknown,,,,,3,false,
20543,高山村,長野県,タカヤマムラ,,unknown,,,,,3,false,
20561,山ノ内町,長野県,ヤマノウチマチ,,unknown,,,,,3,false,
20562,木島平村,長野県,キジマダイラムラ,,unknown,,,,,3,false,
20563,野沢温泉村,長野県,ノザワオンセンムラ,,unknown,,,,,3,false,
20583,信濃町,長野県,シナノマチ,,unknown,,,,,3,false,
20588,小川村,長野県,オガワムラ,,unknown,,,,,3,false,
20590,飯綱町,長野県,イイヅナマチ,,unknown,,,,,3,false,
20602,栄村,長野県,サカエムラ,,unknown,,,,,3,false,
21000,岐阜県,岐阜県,ギフケン,,unknown,,,,,3,false,prefecture_aggregate
21201,岐阜市,岐阜県,ギフシ,,unknown,,,,,3,false,
21202,大垣市,岐阜県,オオガキシ,,unknown,,,,,3,false,
21203,高山市,岐阜県,タカヤマシ,,unknown,,,,,3,false,
21204,多治見市,岐阜県,タジミシ,,unknown,,,,,3,false,
21205,関市,岐阜県,セキシ,,unknown,,,,,3,false,
21206,中津川市,岐阜県,ナカツガワシ,,unknown,,,,,3,false,
21207,美濃市,岐阜県,ミノシ,,unknown,,,,,3,false,
21208,瑞浪市,岐阜県,ミズナミシ,,unknown,,,,,3,false,
21209,羽島市,岐阜県,ハシマシ,,unknown,,,,,3,false,
21210,恵那市,岐阜県,エナシ,,unknown,,,,,3,false,
21211,美濃加茂市,岐阜県,ミノカモシ,,unknown,,,,,3,false,
21212,土岐市,岐阜県,トキシ,,unknown,,,,,3,false,
21213,各務原市,岐阜県,カカミガハラシ,,unknown,,,,,3,false,
21214,可児市,岐阜県,カニシ,,unknown,,,,,3,false,
21215,山県市,岐阜県,ヤマガタシ,,unknown,,,,,3,false,
21216,瑞穂市,岐阜県,ミズホシ,,unknown,,,,,3,false,
21217,飛騨市,岐阜県,ヒダシ,,unknown,,,,,3,false,
21218,本巣市,岐阜県,モトスシ,,unknown,,,,,3,false,
21219,郡上市,岐阜県,グジョウシ,,unknown,,,,,3,false,
21220,下呂市,岐阜県,ゲロシ,,unknown,,,,,3,false,
21221,海津市,岐阜県,カイヅシ,,unknown,,,,,3,false,
21302,岐南町,岐阜県,ギナンチョウ,,unknown,,,,,3,false,
21303,笠松町,岐阜県,カサマツチョウ,,unknown,,,,,3,false,
21341,養老町,岐阜県,ヨウロウチョウ,,unknown,,,,,3,false,
21361,垂井町,岐阜県,タルイチョウ,,unknown,,,,,3,false,
21362,関ケ原町,岐阜県,セキガハラチョウ,,unknown,,,,,3,false,
21381,神戸町,岐阜県,ゴウドチョウ,,unknown,,,,,3,false,
21382,輪之内町,岐阜県,ワノウチチョウ,,unknown,,,,,3,false,
21383,安八町,岐阜県,アンパチチョウ,,unknown,,,,,3,false,
21401,揖斐川町,岐阜県,イビガワチョウ,,unknown,,,,,3,false,
21403,大野町,岐阜県,オオノチョウ,,unknown,,,,,3,false,
21404,池田町,岐阜県,イケダチョウ,,unknown,,,,,3,false,
21421,北方町,岐阜県,キタガタチョウ,,unknown,,,,,3,false,
21501,坂祝町,岐阜県,サカホギチョウ,,unknown,,,,,3,false,
21502,富加町,岐阜県,トミカチョウ,,unknown,,,,,3,false,
21503,川辺町,岐阜県,カワベチョウ,,unknown,,,,,3,false,
21504,七宗町,岐阜県,ヒチソウチョウ,,unknown,,,,,3,false,
21505,八百津町,岐阜県,ヤオツチョウ,,unknown,,,,,3,false,
21506,白川町,岐阜県,シラカワチョウ,,unknown,,,,,3,false,
21507,東白川村,岐阜県,ヒガシシラカワムラ,,unknown,,,,,3,false,
21521,御嵩町,岐阜県,ミタケチョウ,,unknown,,,,,3,false,
21604,白川村,岐阜県,シラカワムラ,,unknown,,,,,3,false,
22000,静岡県,静岡県,シズオカケン,,unknown,,,,,3,false,prefecture_aggregate
22100,静岡市,静岡県,シズオカシ,,unknown,,,,,3,false,
22130,浜松市,静岡県,ハママツシ,,unknown,,,,,3,false,
22203,沼津市,静岡県,ヌマヅシ,,unknown,,,,,3,false,
22205,熱海市,静岡県,アタミシ,,unknown,,,,,3,false,
22206,三島市,静岡県,ミシマシ,,unknown,,,,,3,false,
22207,富士宮市,静岡県,フジノミヤシ,,unknown,,,,,3,false,
22208,伊東市,静岡県,イトウシ,,unknown,,,,,3,false,
22209,島田市,静岡県,シマダシ,,unknown,,,,,3,false,
22210,富士市,静岡県,フジシ,,unknown,,,,,3,false,
22211,磐田市,静岡県,イワタシ,,unknown,,,,,3,false,
22212,焼津市,静岡県,ヤイヅシ,,unknown,,,,,3,false,
22213,掛川市,静岡県,カケガワシ,,unknown,,,,,3,false,
22214,藤枝市,静岡県,フジエダシ,,unknown,,,,,3,false,
22215,御殿場市,静岡県,ゴテンバシ,,unknown,,,,,3,false,
22216,袋井市,静岡県,フクロイシ,,unknown,,,,,3,false,
22219,下田市,静岡県,シモダシ,,unknown,,,,,3,false,
22220,裾野市,静岡県,スソノシ,,unknown,,,,,3,false,
22221,湖西市,静岡県,コサイシ,,unknown,,,,,3,false,
22222,伊豆市,静岡県,イズシ,,unknown,,,,,3,false,
22223,御前崎市,静岡県,オマエザキシ,,unknown,,,,,3,false,
22224,菊川市,静岡県,キクガワシ,,unknown,,,,,3,false,
22225,伊豆の国市,静岡県,イズノクニシ,,unknown,,,,,3,false,
22226,牧之原市,静岡県,マキノハラシ,,unknown,,,,,3,false,
22301,東伊豆町,静岡県,ヒガシイズチョウ,,unknown,,,,,3,false,
22302,河津町,静岡県,カワヅチョウ,,unknown,,,,,3,false,
22304,南伊豆町,静岡県,ミナミイズチョウ,,unknown,,,,,3,false,
22305,松崎町,静岡県,マツザキチョウ,,unknown,,,,,3,false,
22306,西伊豆町,静岡県,ニシイズチョウ,,unknown,,,,,3,false,
22325,函南町,静岡県,カンナミチョウ,,unknown,,,,,3,false,
22341,清水町,静岡県,シミズチョウ,,unknown,,,,,3,false,
22342,長泉町,静岡県,ナガイズミチョウ,,unknown,,,,,3,false,
22344,小山町,静岡県,オヤマチョウ,,unknown,,,,,3,false,
22424,吉田町,静岡県,ヨシダチョウ,,unknown,,,,,3,false,
22429,川根本町,静岡県,カワネホンチョウ,,unknown,,,,,3,false,
22461,森町,静岡県,モリマチ,,unknown,,,,,3,false,
23000,愛知県,愛知県,アイチケン,,unknown,,,,,3,false,prefecture_aggregate
23100,名古屋市,愛知県,ナゴヤシ,,unknown,,,,,3,false,
23201,豊橋市,愛知県,トヨハシシ,,unknown,,,,,3,false,
23202,岡崎市,愛知県,オカザキシ,,unknown,,,,,3,false,
23203,一宮市,愛知県,イチノミヤシ,,unknown,,,,,3,false,
23204,瀬戸市,愛知県,セトシ,,unknown,,,,,3,false,
23205,半田市,愛知県,ハンダシ,,unknown,,,,,3,false,
23206,春日井市,愛知県,カスガイシ,,unknown,,,,,3,false,
23207,豊川市,愛知県,トヨカワシ,,unknown,,,,,3,false,
23208,津島市,愛知県,ツシマシ,,unknown,,,,,3,false,
23209,碧南市,愛知県,ヘキナンシ,,unknown,,,,,3,false,
23210,刈谷市,愛知県,カリヤシ,,unknown,,,,,3,false,
23211,豊田市,愛知県,トヨタシ,,unknown,,,,,3,false,
23212,安城市,愛知県,アンジョウシ,,unknown,,,,,3,false,
23213,西尾市,愛知県,ニシオシ,,unknown,,,,,3,false,
23214,蒲郡市,愛知県,ガマゴオリシ,,unknown,,,,,3,false,
23215,犬山市,愛知県,イヌヤマシ,,unknown,,,,,3,false,
23216,常滑市,愛知県,トコナメシ,,unknown,,,,,3,false,
23217,江南市,愛知県,コウナンシ,,unknown,,,,,3,false,
23219,小牧市,愛知県,コマキシ,,unknown,,,,,3,false,
23220,稲沢市,愛知県,イナザワシ,,unknown,,,,,3,false,
23221,新城市,愛知県,シンシロシ,,unknown,,,,,3,false,
23222,東海市,愛知県,トウカイシ,,unknown,,,,,3,false,
23223,大府市,愛知県,オオブシ,,unknown,,,,,3,false,
23224,知多市,愛知県,チタシ,,unknown,,,,,3,false,
23225,知立市,愛知県,チリュウシ,,unknown,,,,,3,false,
23226,尾張旭市,愛知県,オワリアサヒシ,,unknown,,,,,3,false,
23227,高浜市,愛知県,タカハマシ,,unknown,,,,,3,false,
23228,岩倉市,愛知県,イワクラシ,,unknown,,,,,3,false,
23229,豊明市,愛知県,トヨアケシ,,unknown,,,,,3,false,
23230,日進市,愛知県,ニッシンシ,,unknown,,,,,3,false,
23231,田原市,愛知県,タハラシ,,unknown,,,,,3,false,
23232,愛西市,愛知県,アイサイシ,,unknown,,,,,3,false,
23233,清須市,愛知県,キヨスシ,,unknown,,,,,3,false,
23234,北名古屋市,愛知県,キタナゴヤシ,,unknown,,,,,3,false,
23235,弥富市,愛知県,ヤトミシ,,unknown,,,,,3,false,
23236,みよし市,愛知県,ミヨシシ,,unknown,,,,,3,false,
23237,あま市,愛知県,アマシ,,unknown,,,,,3,false,
23238,長久手市,愛知県,ナガクテシ,,unknown,,,,,3,false,
23302,東郷町,愛知県,トウゴウチョウ,,unknown,,,,,3,false,
23342,豊山町,愛知県,トヨヤマチョウ,,unknown,,,,,3,false,
23361,大口町,愛知県,オオグチチョウ,,unknown,,,,,3,false,
23362,扶桑町,愛知県,フソウチョウ,,unknown,,,,,3,false,
23424,大治町,愛知県,オオハルチョウ,,unknown,,,,,3,false,
23425,蟹江町,愛知県,カニエチョウ,,unknown,,,,,3,false,
23427,飛島村,愛知県,トビシマムラ,,unknown,,,,,3,false,
23441,阿久比町,愛知県,アグイチョウ,,unknown,,,,,3,false,
23442,東浦町,愛知県,ヒガシウラチョウ,,unknown,,,,,3,false,
23445,南知多町,愛知県,ミナミチタチョウ,,unknown,,,,,3,false,
23446,美浜町,愛知県,ミハマチョウ,,unknown,,,,,3,false,
23447,武豊町,愛知県,タケトヨチョウ,,unknown,,,,,3,false,
23501,幸田町,愛知県,コウタチョウ,,unknown,,,,,3,false,
23561,設楽町,愛知県,シタラチョウ,,unknown,,,,,3,false,
23562,東栄町,愛知県,トウエイチョウ,,unknown,,,,,3,false,
23563,豊根村,愛知県,トヨネムラ,,unknown,,,,,3,false,
24000,三重県,三重県,ミエケン,,unknown,,,,,3,false,prefecture_aggregate
24201,津市,三重県,ツシ,,unknown,,,,,3,false,
24202,四日市市,三重県,ヨッカイチシ,,unknown,,,,,3,false,
24203,伊勢市,三重県,イセシ,,unknown,,,,,3,false,
24204,松阪市,三重県,マツサカシ,,unknown,,,,,3,false,
24205,桑名市,三重県,クワナシ,,unknown,,,,,3,false,
24207,鈴鹿市,三重県,スズカシ,,unknown,,,,,3,false,
24208,名張市,三重県,ナバリシ,,unknown,,,,,3,false,
24209,尾鷲市,三重県,オワセシ,,unknown,,,,,3,false,
24210,亀山市,三重県,カメヤマシ,,unknown,,,,,3,false,
24211,鳥羽市,三重県,トバシ,,unknown,,,,,3,false,
24212,熊野市,三重県,クマノシ,,unknown,,,,,3,false,
24214,いなべ市,三重県,イナベシ,,unknown,,,,,3,false,
24215,志摩市,三重県,シマシ,,unknown,,,,,3,false,
24216,伊賀市,三重県,イガシ,,unknown,,,,,3,false,
24303,木曽岬町,三重県,キソサキチョウ,,unknown,,,,,3,false,
24324,東員町,三重県,トウインチョウ,,unknown,,,,,3,false,
24341,菰野町,三重県,コモノチョウ,,unknown,,,,,3,false,
24343,朝日町,三重県,アサヒチョウ,,unknown,,,,,3,false,
24344,川越町,三重県,カワゴエチョウ,,unknown,,,,,3,false,
24441,多気町,三重県,タキチョウ,,unknown,,,,,3,false,
24442,明和町,三重県,メイワチョウ,,unknown,,,,,3,false,
24443,大台町,三重県,オオダイチョウ,,unknown,,,,,3,false,
24461,玉城町,三重県,タマキチョウ,,unknown,,,,,3,false,
24470,度会町,三重県,ワタライチョウ,,unknown,,,,,3,false,
24471,大紀町,三重県,タイキチョウ,,unknown,,,,,3,false,
24472,南伊勢町,三重県,ミナミイセチョウ,,unknown,,,,,3,false,
24543,紀北町,三重県,キホクチョウ,,unknown,,,,,3,false,
24561,御浜町,三重県,ミハマチョウ,,unknown,,,,,3,false,
24562,紀宝町,三重県,キホウチョウ,,unknown,,,,,3,false,
25000,滋賀県,滋賀県,シガケン,,unknown,,,,,3,false,prefecture_aggregate
25201,大津市,滋賀県,オオツシ,,unknown,,,,,3,false,
25202,彦根市,滋賀県,ヒコネシ,,unknown,,,,,3,false,
25203,長浜市,滋賀県,ナガハマシ,,unknown,,,,,3,false,
25204,近江八幡市,滋賀県,オウミハチマンシ,,unknown,,,,,3,false,
25206,草津市,滋賀県,クサツシ,,unknown,,,,,3,false,
25207,守山市,滋賀県,モリヤマシ,,unknown,,,,,3,false,
25208,栗東市,滋賀県,リットウシ,,unknown,,,,,3,false,
25209,甲賀市,滋賀県,コウカシ,,unknown,,,,,3,false,
25210,野洲市,滋賀県,ヤスシ,,unknown,,,,,3,false,
25211,湖南市,滋賀県,コナンシ,,unknown,,,,,3,false,
25212,高島市,滋賀県,タカシマシ,,unknown,,,,,3,false,
25213,東近江市,滋賀県,ヒガシオウミシ,,unknown,,,,,3,false,
25214,米原市,滋賀県,マイバラシ,,unknown,,,,,3,false,
25383,日野町,滋賀県,ヒノチョウ,,unknown,,,,,3,false,
25384,竜王町,滋賀県,リユウオウチョウ,,unknown,,,,,3,false,
25425,愛荘町,滋賀県,アイショウチョウ,,unknown,,,,,3,false,
25441,豊郷町,滋賀県,トヨサトチョウ,,unknown,,,,,3,false,
25442,甲良町,滋賀県,コウラチョウ,,unknown,,,,,3,false,
25443,多賀町,滋賀県,タガチョウ,,unknown,,,,,3,false,
26000,京都府,京都府,キョウトフ,,unknown,,,,,3,false,prefecture_aggregate
26100,京都市,京都府,キョウトシ,,unknown,,,,,3,false,
26201,福知山市,京都府,フクチヤマシ,,unknown,,,,,3,false,
26202,舞鶴市,京都府,マイヅルシ,,unknown,,,,,3,false,
26203,綾部市,京都府,アヤベシ,,unknown,,,,,3,false,
26204,宇治市,京都府,ウジシ,,unknown,,,,,3,false,
26205,宮津市,京都府,ミヤヅシ,,unknown,,,,,3,false,
26206,亀岡市,京都府,カメオカシ,,unknown,,,,,3,false,
26207,城陽市,京都府,ジョウヨウシ,,unknown,,,,,3,false,
26208,向日市,京都府,ムコウシ,,unknown,,,,,3,false,
26209,長岡京市,京都府,ナガオカキョウシ,,unknown,,,,,3,false,
26210,八幡市,京都府,ヤワタシ,,unknown,,,,,3,false,
26211,京田辺市,京都府,キョウタナベシ,,unknown,,,,,3,false,
26212,京丹後市,京都府,キョウタンゴシ,,unknown,,,,,3,false,
26213,南丹市,京都府,ナンタンシ,,unknown,,,,,3,false,
26214,木津川市,京都府,キヅガワシ,,unknown,,,,,3,false,
26303,大山崎町,京都府,オオヤマザキチョウ,,unknown,,,,,3,false,
26322,久御山町,京都府,クミヤマチョウ,,unknown,,,,,3,false,
26343,井手町,京都府,イデチョウ,,unknown,,,,,3,false,
26344,宇治田原町,京都府,ウジタワラチョウ,,unknown,,,,,3,false,
26364,笠置町,京都府,カサギチョウ,,unknown,,,,,3,false,
26365,和束町,京都府,ワヅカチョウ,,unknown,,,,,3,false,
26366,精華町,京都府,セイカチョウ,,unknown,,,,,3,false,
26367,南山城村,京都府,ミナミヤマシロムラ,,unknown,,,,,3,false,
26407,京丹波町,京都府,キョウタンバチョウ,,unknown,,,,,3,false,
26463,伊根町,京都府,イネチョウ,,unknown,,,,,3,false,
26465,与謝野町,京都府,ヨサノチョウ,,unknown,,,,,3,false,
27000,大阪府,大阪府,オオサカフ,,kaigiroku,https://ssp.kaigiroku.net/tenant/prefosaka,prefosaka,,,1,false,prefecture_aggregate; prefosaka (DiscussNet central)
27100,大阪市,大阪府,オオサカシ,,kaigiroku,https://ssp.kaigiroku.net/tenant/cityosaka,cityosaka,,,1,false,cityosaka (DiscussNet central; SpTop redirect)
27140,堺市,大阪府,サカイシ,,unknown,,,,,3,false,
27202,岸和田市,大阪府,キシワダシ,,unknown,,,,,3,false,
27203,豊中市,大阪府,トヨナカシ,,unknown,,,,,3,false,
27204,池田市,大阪府,イケダシ,,unknown,,,,,3,false,
27205,吹田市,大阪府,スイタシ,,unknown,,,,,3,false,
27206,泉大津市,大阪府,イズミオオツシ,,unknown,,,,,3,false,
27207,高槻市,大阪府,タカツキシ,,unknown,,,,,3,false,
27208,貝塚市,大阪府,カイヅカシ,,unknown,,,,,3,false,
27209,守口市,大阪府,モリグチシ,,unknown,,,,,3,false,
27210,枚方市,大阪府,ヒラカタシ,,unknown,,,,,3,false,
27211,茨木市,大阪府,イバラキシ,,unknown,,,,,3,false,
